,WALS_ID,ISO,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,Lenguaje de Señas,Status
1604,muo,mtq,Muong,Eurasia,VN,20.5,105.083333333,Austro-Asiatic,Viet-Muong,0,L
1605,mup,sur,Mupun,Africa,NG,9.5,8.83333333333,Afro-Asiatic,West Chadic,0,L
1606,mur,muz,Mursi,Africa,ET,5.58333333333,36.0833333333,Eastern Sudanic,Surmic,0,L
1607,mus,emi,Mussau,Papunesia,PG,-1.45,149.616666667,Austronesian,Oceanic,0,L
1608,mut,css,Mutsun,North America,US,36.8333333333,-121.5,Penutian,Costanoan,0,L
1609,muu,myu,Mundurukú,South America,BR,-7.0,-58.0,Tupian,Munduruku,0,L
1610,muy,myw,Muyuw,Papunesia,PG,-9.08333333333,152.75,Austronesian,Oceanic,0,L
1611,mwa,mpj,Martu Wangka,Australia,AU,-21.5,126.0,Pama-Nyungan,Western Pama-Nyungan,0,L
1612,mwb,mbb,Manobo (Western Bukidnon),Papunesia,PH,7.66666666667,124.75,Austronesian,Greater Central Philippine,0,L
1613,mwc,mke,Mawchi,Eurasia,IN,21.3333333333,73.6666666667,Indo-European,Indic,0,L
1614,mwe,mwe,Mwera,Africa,TZ,-9.0,39.0,Niger-Congo,Bantoid,0,L
1615,mwl,lmw,Miwok (Lake),North America,US,38.9166666667,-122.666666667,Penutian,Miwok,0,L
1616,mwn,nsq,Miwok (Northern Sierra),North America,US,38.3333333333,-120.666666667,Penutian,Miwok,0,L
1617,mwo,mlv,Mwotlap,Papunesia,VU,-13.5833333333,167.583333333,Austronesian,Oceanic,0,L
1618,mwp,pmw,Miwok (Plains),North America,US,38.0,-121.0,Penutian,Miwok,0,L
1619,mxa,mib,Mixtec (Atatlahuca),North America,MX,17.0,-97.75,Oto-Manguean,Mixtecan,0,L
1620,mxc,mig,Mixtec (Chalcatongo),North America,MX,17.05,-97.5833333333,Oto-Manguean,Mixtecan,0,L
1621,mxe,mxe,Ifira-Mele,Papunesia,VU,-17.75,168.25,Austronesian,Oceanic,0,L
1622,mxg,mig,Mixtec (San Miguel el Grande),North America,MX,17.05,-97.5666666667,Oto-Manguean,Mixtecan,0,L
1623,mxj,mio,Mixtec (Jicaltepec),North America,MX,16.3333333333,-98.0,Oto-Manguean,Mixtecan,0,L
1624,mxl,mim,Mixtec (Alacatlatzala),North America,MX,17.25,-98.5833333333,Oto-Manguean,Mixtecan,0,L
1625,mxm,mig,Mixtec (Molinos),North America,MX,17.0,-97.5833333333,Oto-Manguean,Mixtecan,0,L
1626,mxo,mie,Mixtec (Ocotepec),North America,MX,17.1666666667,-97.75,Oto-Manguean,Mixtecan,0,L
1627,mxp,mil,Mixtec (Peñoles),North America,MX,17.0833333333,-96.9166666667,Oto-Manguean,Mixtecan,0,L
1628,mxs,mks,Mixtec (Silacayoapan),North America,MX,17.5,-98.1666666667,Oto-Manguean,Mixtecan,0,L
1629,mxt,miy,Mixtec (Ayutla),North America,MX,16.9166666667,-99.1666666667,Oto-Manguean,Mixtecan,0,L
1630,mxu,mih,Mixtec (Chayuco),North America,MX,16.4166666667,-97.8333333333,Oto-Manguean,Mixtecan,0,L
1631,mxx,mxp,Mixe (Ayutla),North America,MX,17.0833333333,-96.0833333333,Mixe-Zoque,Mixe-Zoque,0,L
1632,mxy,mpm,Mixtec (Yosondúa),North America,MX,16.9166666667,-97.5833333333,Oto-Manguean,Mixtecan,0,L
1633,mxz,miz,Mixtec (Coatzospan),North America,MX,18.0833333333,-96.5833333333,Oto-Manguean,Mixtecan,0,L
1634,mya,slz,Ma'ya,Papunesia,ID,-1.25,130.916666667,Austronesian,South Halmahera - West New Guinea,0,L
1635,myg,mdm,Mayogo,Africa,CD,3.0,29.0,Niger-Congo,Ubangi,0,L
1636,myi,mpc,Mangarrayi,Australia,AU,-14.6666666667,133.5,Mangarrayi-Maran,Mangarrayi,0,L
1637,myk,zlm,Malay (Kuala Lumpur),Eurasia,MY,3.16666666667,101.7,Austronesian,Malayo-Sumbawan,0,L
1638,mym,mal,Malayalam,Eurasia,IN,10.0,76.5,Dravidian,Southern Dravidian,0,L
1639,myn,mhy,Ma'anyan,Papunesia,ID,-2.0,115.0,Austronesian,Barito,0,L
1640,myo,mfy,Mayo,North America,MX,26.0,-108.0,Uto-Aztecan,Cahita,0,L
1641,myr,mcf,Matsés,South America,BR PE,-5.41666666667,-73.25,Panoan,Panoan,0,L
1642,myy,xyj,Mayi-Yapi,Australia,AU,-20.0,141.0,Pama-Nyungan,Northern Pama-Nyungan,0,X
1643,mzc,maq,Mazatec (Chiquihuitlán),North America,MX,17.75,-96.9166666667,Oto-Manguean,Popolocan,0,L
1644,mzh,mau,Mazatec (Huautla),North America,MX,18.25,-96.8333333333,Oto-Manguean,Popolocan,0,L
1645,mzn,mzn,Mazanderani,Eurasia,IR,36.5,52.0,Indo-European,Iranian,0,L
1646,naa,cld,Neo-Aramaic (Amadiya),Eurasia,IQ,37.0,43.0,Afro-Asiatic,Semitic,0,L
1647,nab,naf,Nabak,Papunesia,PG,-6.41666666667,147.0,Trans-New Guinea,Finisterre-Huon,0,L
1648,nad,mbj,Nadëb,South America,BR,-1.0,-66.5,Nadahup,Nadahup,0,L
1649,naf,nfr,Nafaanra,Africa,CI GH,8.0,-2.58333333333,Niger-Congo,Senufo,0,L
1650,nag,nce,Nagatman,Papunesia,PG,-3.75,141.5,Yale,Yale,0,L
1651,nah,nll,Nahali,Eurasia,IN,19.75,77.8333333333,,,0,L
1652,nai,gld,Nanai,Eurasia,RU,49.5,137.0,Altaic,Tungusic,0,L
1653,naj,aij,Neo-Aramaic (Arbel Jewish),Eurasia,IQ,36.3833,44.0,Afro-Asiatic,Semitic,0,L
1654,nak,nak,Nakanai,Papunesia,PG,-5.58333333333,150.583333333,Austronesian,Oceanic,0,L
1655,nal,nal,Nalik,Papunesia,PG,-2.95,151.333333333,Austronesian,Oceanic,0,L
1656,nam,nnm,Namia,Papunesia,PG,-3.83333333333,141.75,Sepik,Yellow River,0,L
1657,nap,trg,Neo-Aramaic (Persian Azerbaijan),Eurasia,IR IL,38.0,47.0,Afro-Asiatic,Semitic,0,L
1658,nar,nrb,Nara (in Ethiopia),Africa,ER,15.0833333333,37.5833333333,Eastern Sudanic,Nara,0,L
1659,nas,nas,Nasioi,Papunesia,PG,-6.33333333333,155.583333333,East Bougainville,East Bougainville,0,L
1660,nat,ncz,Natchez,North America,US,31.75,-91.3333333333,,,0,L
1661,nau,nau,Nauruan,Papunesia,NR,-0.5,166.916666667,Austronesian,Oceanic,0,L
1662,nav,nav,Navajo,North America,US,36.1666666667,-108.0,Na-Dene,Athapaskan,0,L
1663,nax,nxq,Naxi,Eurasia,CN,27.5,100.0,Sino-Tibetan,Naxi,0,L
1664,nbb,nmb,Nambas (Big),Papunesia,VU,-16.0833333333,167.2,Austronesian,Oceanic,0,L
1665,nbd,dgl,Nubian (Dongolese),Africa,SD,18.25,30.75,Eastern Sudanic,Nubian,0,L
1666,nbe,ngc,Ngombe,Africa,CD,3.0,23.0,Niger-Congo,Bantoid,0,L
1667,nbh,ghl,Ghulfan,Africa,SD,12.0,31.0,Eastern Sudanic,Nubian,0,L
1668,nbk,ntu,Natügu,Papunesia,SB,-10.7833333333,165.866666667,Austronesian,Oceanic,0,L
1669,nbm,nbm,Ngbaka (Ma'bo),Africa,CD,3.56,18.36,Niger-Congo,Ubangi,0,L
1670,nbo,now,Nyambo,Africa,TZ,-1.0,31.3333333333,Niger-Congo,Bantoid,0,L
1671,nbr,gym,Ngäbere,North America,PA,8.66666666667,-82.0,Chibchan,Guaymiic,0,L
1672,nca,caq,Nicobarese (Car),Eurasia,IN,9.0,93.0,Austro-Asiatic,Nicobarese,0,L
1673,ncm,bud,Ncàm,Africa,TG GH,9.33333333333,0.666666666667,Niger-Congo,Northern-Central Gur,0,L
1674,ndb,nbl,Ndebele (in South Africa),Africa,ZA,-25.3333333333,29.0,Niger-Congo,Bantoid,0,L
1675,nde,nnb,Nande,Africa,CD,-0.0833333333333,29.1666666667,Niger-Congo,Bantoid,0,L
1676,ndg,ndz,Ndogo,Africa,SS,7.75,27.0,Niger-Congo,Ubangi,0,L
1677,ndi,nbw ngb,Ngbandi,Africa,CD,3.75,22.0,Niger-Congo,Ubangi,0,
1678,ndj,djj,Ndjébbana,Australia,AU,-12.1666666667,134.116666667,Mangrida,Ndjébbana,0,L
1679,ndo,ndo,Ndonga,Africa,AO NA,-18.0,17.0,Niger-Congo,Bantoid,0,L
1680,ndr,fij,Nadroga,Papunesia,FJ,-18.0833333333,177.416666667,Austronesian,Oceanic,0,L
1681,ndt,ndv,Ndut,Africa,SN,14.9166666667,-16.9166666667,Niger-Congo,Cangin,0,L
1682,ndu,nmd,Ndumu,Africa,GA,-1.66666666667,13.5833333333,Niger-Congo,Bantoid,0,L
1683,ndy,djk,Ndyuka,South America,GF SR,4.5,-54.5,other,Creoles and Pidgins,0,L
1684,ned,dse,Nederlandse Gebarentaal,Eurasia,NL,52.25,5.5,other,Sign Languages,0,L
1685,neg,neg,Negidal,Eurasia,RU,53.0,139.0,Altaic,Tungusic,0,L
1686,neh,nsn,Nehan,Papunesia,PG,-4.5,154.2,Austronesian,Oceanic,0,L
1687,nel,nee,Nelemwa,Papunesia,NC,-20.25,164.083333333,Austronesian,Oceanic,0,L
1688,nen,yrk,Nenets (Forest),Eurasia,RU,69.0,72.0,Uralic,Samoyedic,0,L
1689,nep,nep,Nepali,Eurasia,NP,28.0,85.0,Indo-European,Indic,0,
1690,nev,ood,Nevome,North America,MX,31.0,-112.5,Uto-Aztecan,Tepiman,0,L
1691,new,new,Newari (Kathmandu),Eurasia,NP,27.6666666667,85.5,Sino-Tibetan,Mahakiranti,0,L
1692,ney,ney,Neyo,Africa,CI,5.0,-6.0,Niger-Congo,Kru,0,L
1693,nez,nez,Nez Perce,North America,US,46.0,-116.0,Penutian,Sahaptian,0,L
1694,nga,nio,Nganasan,Eurasia,RU,71.0,93.0,Uralic,Samoyedic,0,L
1695,ngb,nga,Ngbaka (Minagende),Africa,CD,3.5,20.0,Niger-Congo,Gbaya-Manza-Ngbaka,0,L
1696,ngd,nxg,Ngad'a,Papunesia,ID,-8.83333333333,121.0,Austronesian,Central Malayo-Polynesian,0,L
1697,nge,nge,Ngemba,Africa,CM,6.2,10.0,Niger-Congo,Bantoid,0,L
1698,ngg,nam,Ngan'gityemerri,Australia,AU,-14.25,130.416666667,Southern Daly,Ngankikurungkurr,0,L
1699,ngi,wyb,Ngiyambaa,Australia,AU,-31.75,145.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,X
1700,ngj,nju,Ngadjumaja,Australia,AU,-32.3333333333,123.833333333,Pama-Nyungan,Western Pama-Nyungan,0,L
1701,ngk,nam,Ngankikurungkurr,Australia,AU,-14.0,130.5,Southern Daly,Ngankikurungkurr,0,L
1702,ngl,nig,Ngalakan,Australia,AU,-14.25,134.0,Gunwinyguan,Ngalakan,0,X
1703,ngm,sba,Ngambay,Africa,TD CM,8.66666666667,16.0,Central Sudanic,Bongo-Bagirmi,0,L
1704,ngn,nid,Ngandi,Australia,AU,-13.8333333333,135.0,Gunwinyguan,Ngandi,0,L
1705,ngo,ngo,Ngoni,Africa,MZ TZ,-11.0,36.0,Niger-Congo,Bantoid,0,
1706,ngr,nay,Ngarinyeri,Australia,AU,-36.0,140.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,L
1707,ngt,nmf,Naga (Tangkhul),Eurasia,IN,25.0,94.5,Sino-Tibetan,Kuki-Chin,0,L
1708,ngu,llp,Nguna,Papunesia,VU,-16.9166666667,168.5,Austronesian,Oceanic,0,L
1709,ngw,nxn,Ngawun,Australia,AU,-19.0,141.5,Pama-Nyungan,Northern Pama-Nyungan,0,X
1710,ngy,nbj,Ngarinyman,Australia,AU,-16.5,130.5,Pama-Nyungan,Western Pama-Nyungan,0,L
1711,ngz,ngi,Ngizim,Africa,NG,12.0833333333,10.9166666667,Afro-Asiatic,West Chadic,0,L
1712,nha,nha,Nhanda,Australia,AU,-27.0,114.166666667,Pama-Nyungan,Western Pama-Nyungan,0,L
1713,nhc,nhn,Nahuatl (Central),North America,MX,19.0,-98.25,Uto-Aztecan,Aztecan,0,L
1714,nhh,nhe nhw,Nahuatl (Huasteca),North America,MX,22.0,-99.0,Uto-Aztecan,Aztecan,0,
1715,nhm,ncl,Nahuatl (Michoacán),North America,MX,18.5,-103.0,Uto-Aztecan,Aztecan,0,L
1716,nhn,ncj,Nahuatl (North Puebla),North America,MX,20.0,-98.25,Uto-Aztecan,Aztecan,0,L
1717,nhp,nhn,Nahuatl (Pochutla),North America,MX,15.75,-96.5,Uto-Aztecan,Aztecan,0,L
1718,nht,nhg,Nahuatl (Tetelcingo),North America,MX,19.6666666667,-99.0,Uto-Aztecan,Aztecan,0,L
1719,nhu,tqt,Nahuatl (Huauchinango),,MX,20.1666666667,-98.0833333333,Uto-Aztecan,Aztecan,0,L
1720,nhx,ngu,Nahuatl (Xalitla),North America,MX,18.0,-99.5,Uto-Aztecan,Aztecan,0,L
1721,nia,nia,Nias,Papunesia,ID,1.0,97.75,Austronesian,Northwest Sumatra-Barrier Islands,0,L
1722,nic,ncb,Nicobarese,Eurasia,IN,7.0,93.8333333333,Austro-Asiatic,Nicobarese,0,L
1723,nif,num,Niuafo'ou,Papunesia,TO,-15.5666666667,-175.616666667,Austronesian,Oceanic,0,L
1724,nih,jsl,Nihon Shuwa (Japanese Sign Language),Eurasia,JP,36.0,139.0,other,Sign Languages,1,L
1725,nim,nir,Nimboran,Papunesia,ID,-2.5,140.166666667,,,0,L
1726,nin,niz,Ningil,Papunesia,PG,-3.5,142.25,Torricelli,Wapei-Palei,0,L
1727,nis,njz,Nyishi,Eurasia,IN,27.5,93.5,Sino-Tibetan,Tani,0,L
1728,nit,dtd,Nitinaht,North America,CA,48.6666666667,-124.75,Wakashan,Southern Wakashan,0,L
1729,niu,niu,Niuean,Papunesia,NZ,-19.05,-170.116666667,Austronesian,Oceanic,0,L
1730,niv,niv,Nivkh,Eurasia,RU,53.3333333333,142.0,,,0,L
1731,nju,nys,Nyungar,Australia,AU,-33.75,122.0,Pama-Nyungan,Western Pama-Nyungan,0,L
1732,nkb,ngk,Ngalkbun,Australia,AU,-13.5,134.833333333,Gunwinyguan,Gunwinygic,0,L
1733,nke,isi,Nkem,Africa,NG,6.58333333333,8.58333333333,Niger-Congo,Bantoid,0,L
1734,nkk,nck,Nakkara,Australia,AU,-12.1166666667,134.416666667,Mangrida,Nakkara,0,L
1735,nkn,nko,Nkonya,Africa,GH,7.16666666667,0.25,Niger-Congo,Kwa,0,L
1736,nko,cgg,Nkore-Kiga,Africa,UG,-0.916666666667,29.8333333333,Niger-Congo,Bantoid,0,L
1737,nkr,nkr,Nukuoro,Papunesia,FM,3.83333333333,154.916666667,Austronesian,Oceanic,0,L
1738,nkt,cbn,Nyah Kur (Tha Pong),Eurasia,TH,15.6666666667,101.666666667,Austro-Asiatic,Monic,0,L
1739,nku,xnz,Nubian (Kunuz),Africa,EG,23.0,33.0,Eastern Sudanic,Nubian,0,L
1740,nlr,nrk,Ngarla,Australia,AU,-20.0,119.0,Pama-Nyungan,Western Pama-Nyungan,0,L
1741,nlu,nrl,Ngarluma,Australia,AU,-20.8333333333,117.5,Pama-Nyungan,Western Pama-Nyungan,0,L
1742,nly,nly,Nyamal,Australia,AU,-21.0,119.0,Pama-Nyungan,Western Pama-Nyungan,0,L
1743,nma,nbi,Naga (Mao),Eurasia,IN,25.5,94.3333333333,Sino-Tibetan,Kuki-Chin,0,L
1744,nmb,nab,Nambikuára (Southern),South America,BR,-14.0,-59.5,Nambikuaran,Nambikuaran,0,L
1745,nmd,smq,Samo,Papunesia,PG,-6.16666666667,142.25,East Strickland,East Strickland,0,L
1746,nmi,nhx,Nahuatl (Mecayapan Isthmus),North America,MX,18.25,-94.8333333333,Uto-Aztecan,Aztecan,0,L
1747,nmm,nmm,Manange,Eurasia,NP,28.5833333333,84.0,Sino-Tibetan,Bodic,0,L
1748,nmp,nhn,Nahuatl (Milpa Alta),,MX,19.25,-99.1666666667,Uto-Aztecan,Aztecan,0,L
1749,nnc,ncb,Nancowry,Eurasia,IN,8.05,93.5,Austro-Asiatic,Nicobarese,0,L
1750,nnd,anh,Nend,Papunesia,PG,-5.0,144.916666667,Trans-New Guinea,Madang,0,L
1751,nne,nen,Nengone,Papunesia,NC,-21.5,168.0,Austronesian,Oceanic,0,L
1752,nng,nyj,Nyanga,Africa,CD,-1.25,28.1666666667,Niger-Congo,Bantoid,0,L
1753,nnk,nnk,Nankina,Papunesia,PG,-5.78333333333,146.45,Trans-New Guinea,Finisterre-Huon,0,L
1754,nnm,tvl,Nanumea,Papunesia,TV,-5.66666666667,176.116666667,Austronesian,Oceanic,0,L
1755,nnn,nuv,Nuni (Northern),Africa,BF,12.1666666667,-3.0,Niger-Congo,Southern-Central Gur,0,L
1756,nnt,nnt,Nanticoke,North America,US,38.0,-76.25,Algic,Algonquian,0,L
1757,nob,fia,Nobiin,Africa,EG SD,21.0,31.0,Eastern Sudanic,Nubian,0,L
1758,noc,njb,Nocte,Eurasia,IN,27.0,95.5,Sino-Tibetan,Northern Naga,0,L
1759,nog,nog,Noghay,Eurasia,RU,44.0,46.0,Altaic,Turkic,0,L
1760,nok,nog,Noghay (Karagash),Eurasia,RU,47.5,47.25,Altaic,Turkic,0,L
1761,nom,not,Nomatsiguenga,South America,PE,-11.6666666667,-74.5,Arawakan,Pre-Andine Arawakan,0,L
1762,non,nhu,Noni,Africa,CM,6.41666666667,10.5833333333,Niger-Congo,Bantoid,0,L
1763,noo,snf,Noon,Africa,SN,14.8333333333,-16.8333333333,Niger-Congo,Cangin,0,L
1764,nor,nob,Norwegian,Eurasia,NO,61.0,8.0,Indo-European,Germanic,0,
1765,npa,nhp,Nahuatl (Pajapan),North America,MX,18.25,-94.75,Uto-Aztecan,Aztecan,0,L
1766,nph,npa,Nar-Phu,Eurasia,NP,28.6666666667,84.25,Sino-Tibetan,Bodic,0,L
1767,npi,pcm,Nigerian Pidgin,Africa,NG,6.5,3.33333333333,other,Creoles and Pidgins,0,L
1768,npn,nag,Naga Pidgin,Eurasia,IN,25.6666666667,94.0,other,Creoles and Pidgins,0,L
1769,npu,npy,Napu,Papunesia,ID,-1.33333333333,120.416666667,Austronesian,Celebic,0,L
1770,nrg,sen,Nanerge,Africa,BF,11.75,-5.0,Niger-Congo,Senufo,0,L
1771,nrm,nrm,Narom,Papunesia,MY,4.41666666667,114.0,Austronesian,North Borneo,0,L
1772,nro,nhr,Nharo,Africa,NA BW,-22.3333333333,20.5,Khoe-Kwadi,Khoe-Kwadi,0,L
1773,nse,nse,Nsenga,Africa,ZM,-14.5,30.8333333333,Niger-Congo,Bantoid,0,L
1774,nsg,ncg,Nisgha,North America,CA,55.0,-130.0,Penutian,Tsimshianic,0,L
1775,nsk,nsk,Naskapi,North America,CA,56.0,-70.0,Algic,Algonquian,0,L
1776,nsn,nsz,Nisenan,North America,US,39.0,-121.0,Penutian,Maiduan,0,L
1777,nsy,aii,Neo-Aramaic (Assyrian),Eurasia,SY,36.0,41.0,Afro-Asiatic,Semitic,0,L
1778,nsz,azz,Nahuatl (Sierra de Zacapoaxtla),North America,MX,19.5833333333,-97.3333333333,Uto-Aztecan,Aztecan,0,L
1779,nte,nsl,Norsk Tegnspråk,Eurasia,NO,61.0,9.0,other,Sign Languages,0,L
1780,nti,niy,Ngiti,Africa,CD,1.33333333333,30.25,Central Sudanic,Lendu,0,L
1781,ntj,ntj,Ngaanyatjarra,Australia,AU,-26.0,126.5,Pama-Nyungan,Western Pama-Nyungan,0,L
1782,ntn,ntm,Nateni,Africa,BJ,10.5,1.16666666667,Niger-Congo,Northern-Central Gur,0,L
1783,nto,nto,Ntomba,Africa,CD,-2.0,18.3333333333,Niger-Congo,Bantoid,0,L
1784,ntu,yrk,Nenets,Eurasia,RU,70.0,76.0,Uralic,Samoyedic,0,L
1785,nua,nni nxl,Nuaulu,Papunesia,ID,-3.25,129.166666667,Austronesian,Central Malayo-Polynesian,0,
1786,nub,kcn,Nubi,Africa,UG,0.666666666667,32.0833333333,other,Creoles and Pidgins,0,L
1787,nue,nus,Nuer,Africa,ET SS,8.33333333333,32.0,Eastern Sudanic,Nilotic,0,L
1788,nug,nuy,Nunggubuyu,Australia,AU,-13.75,135.666666667,Gunwinyguan,Nunggubuyu,0,L
1789,nuk,mbr,Nukak,South America,CO,2.5,-71.5,Cacua-Nukak,Cacua-Nukak,0,L
1790,nun,nut,Nung (in Vietnam),Eurasia,VN,21.9166666667,106.416666667,Tai-Kadai,Kam-Tai,0,L
1791,nup,nup,Nupe,Africa,NG,9.16666666667,5.41666666667,Niger-Congo,Nupoid,0,L
1792,nus,nuf,Nusu,Eurasia,CN,26.75,99.0,Sino-Tibetan,Burmese-Lolo,0,L
1793,nuu,noo,Nuuchahnulth,North America,CA,49.6666666667,-126.666666667,Wakashan,Southern Wakashan,0,
1794,nvs,niv,Nivkh (South Sakhalin),Eurasia,RU,47.0,142.5,Nivkh,Nivkh,0,L
1795,nwd,new,Newar (Dolakha),Eurasia,NP,27.3333333333,86.0,Sino-Tibetan,Mahakiranti,0,L
1796,nya,nyt,Nyawaygi,Australia,AU,-19.0,146.166666667,Pama-Nyungan,Northern Pama-Nyungan,0,X
1797,nyg,nyp,Nyangi,Africa,UG,3.41666666667,33.5833333333,Eastern Sudanic,Kuliak,0,L
1798,nyh,nih,Nyiha,Africa,ZM TZ,-10.0,33.0,Niger-Congo,Bantoid,0,L
1799,nyi,nyi,Nyimang,Africa,SD,12.1666666667,29.3333333333,Eastern Sudanic,Nyimang,0,L
1800,nyk,tpq,Nyamkad,Eurasia,IN,32.0,78.5,Sino-Tibetan,Bodic,0,L
1801,nyl,yly,Nyelâyu,Papunesia,NC,-20.3333333333,164.333333333,Austronesian,Oceanic,0,L
1802,nym,nym,Nyamwezi,Africa,TZ,-5.0,33.0,Niger-Congo,Bantoid,0,L
1803,nyn,nyh,Nyigina,Australia,AU,-18.0,124.333333333,Nyulnyulan,Nyulnyulan,0,L
1804,nyr,nna,Nyangumarda,Australia,AU,-20.0,121.0,Pama-Nyungan,Western Pama-Nyungan,0,L
1805,nyu,nyv,Nyulnyul,Australia,AU,-17.0,122.833333333,Nyulnyulan,Nyulnyulan,0,X
1806,nza,nzk,Nzakara,Africa,CF CD,5.0,23.0,Niger-Congo,Ubangi,0,L
1807,nze,nzm,Naga (Zeme),Eurasia,IN,25.1666666667,93.5,Sino-Tibetan,Kuki-Chin,0,L
1808,nzs,nzs,New Zealand Sign Language,Papunesia,NZ,-43.0,172.0,other,Sign Languages,1,L
1809,obg,ogu,Ogbronuagum,Africa,NG,4.75,6.86666666667,Niger-Congo,Cross River,0,L
1810,obk,afz,Obokuitai,Papunesia,ID,-3.0,138.0,Lakes Plain,Lakes Plain,0,L
1811,obo,ann,Obolo,Africa,NG,4.58333333333,7.83333333333,Niger-Congo,Cross River,0,L
1812,oca,oca,Ocaina,South America,PE,-2.75,-71.75,Huitotoan,Huitoto,0,L
1813,occ,oci,Occitan,Eurasia,FR,44.0,2.0,Indo-European,Romance,0,L
1814,ocu,ocu,Ocuilteco,North America,MX,18.9166666667,-99.6666666667,Oto-Manguean,Matlatzincan,0,L
1815,ogb,ogb,Ogbia,Africa,NG,4.66666666667,6.25,Niger-Congo,Cross River,0,L
1816,oi,oyb,Oi,Eurasia,LA,14.8333333333,107.166666667,Austro-Asiatic,Bahnaric,0,L
1817,oir,xal,Oirat,Eurasia,CN MN,37.5,93.0,Altaic,Mongolic,0,L
1818,oix,otz,Otomí (Ixtenco),North America,MX,19.0833333333,-97.9166666667,Oto-Manguean,Otomian,0,L
1819,oji,ojg otw,Ojibwa (Eastern),North America,CA,46.0,-80.0,Algic,Algonquian,0,
1820,ojm,ciw,Ojibwe (Minnesota),North America,US,47.6666666667,-92.5,Algic,Algonquian,0,L
1821,ojs,ojs,Ojibwa (Severn),North America,CA,53.0,-90.0,Algic,Algonquian,0,L
1822,oka,oka,Okanagan,North America,CA US,49.5,-118.5,Salishan,Interior Salish,0,L
1823,oko,ort,Oriya (Kotia),Eurasia,IN,18.3333333333,83.0,Indo-European,Indic,0,L
1824,oks,opm,Oksapmin,Papunesia,PG,-5.16666666667,142.166666667,,,0,L
1825,oku,oku,Oku,Africa,CM,6.25,10.5,Niger-Congo,Bantoid,0,L
1826,olm,nij,Oloh Mangtangai,Papunesia,ID,-0.833333333333,113.0,Austronesian,Barito,0,L
1827,olo,ong,Olo,Papunesia,PG,-3.41666666667,142.0,Torricelli,Wapei-Palei,0,L
1828,olu,plo,Olutec,North America,MX,17.95,-95.0,Mixe-Zoque,Mixe-Zoque,0,L
1829,oma,omg,Omagua,South America,PE,-4.0,-73.5,Tupian,Tupi-Guaraní,0,L
1830,omh,oma,Omaha,North America,US,42.0,-97.25,Siouan,Core Siouan,0,L
1831,omi,aom,Ömie,Papunesia,PG,-9.05,148.083333333,Trans-New Guinea,Koiarian,0,L
1832,ond,one,Oneida,North America,US,43.0,-75.6666666667,Iroquoian,Northern Iroquoian,0,L
1833,one,aun,One,Papunesia,PG,-3.25,141.916666667,Torricelli,West Wapei,0,L
1834,ong,oon,Onge,Eurasia,IN,10.75,92.4166666667,South Andamanese,South Andamanese,0,L
1835,onn,ono,Onondaga,North America,US,42.75,-76.1666666667,Iroquoian,Northern Iroquoian,0,L
1836,ono,ons,Ono,Papunesia,PG,-6.16666666667,147.583333333,Trans-New Guinea,Finisterre-Huon,0,L
1837,ood,ood,O'odham,North America,MX US,32.0,-112.0,Uto-Aztecan,Tepiman,0,L
1838,ora,ema,Emai,Africa,NG,7.08333333333,5.91666666667,Niger-Congo,Edoid,0,L
1839,orb,gax,Oromo (Boraana),Africa,KE ET,4.5,38.5,Afro-Asiatic,Lowland East Cushitic,0,L
1840,orc,oac,Oroch,Eurasia,RU,50.3333333333,137.5,Altaic,Tungusic,0,L
1841,ord,mvf,Ordos,Eurasia,CN,39.0,109.0,Altaic,Mongolic,0,L
1842,ore,ore,Orejón,South America,PE,-2.83333333333,-72.5,Tucanoan,Tucanoan,0,L
1843,orh,hae,Oromo (Harar),Africa,ET,9.0,42.0,Afro-Asiatic,Lowland East Cushitic,0,L
1844,ori,ras,Orig,Africa,SD,12.1666666667,30.8333333333,Kordofanian,Rashad,0,L
1845,ork,oaa,Orok,Eurasia,RU,49.5,143.5,Altaic,Tungusic,0,L
1846,orl,oro,Orokolo,Papunesia,PG,-7.83333333333,145.333333333,Eleman,Eleman Proper,0,L
1847,orm,oru,Ormuri,Eurasia,PK,32.5,69.75,Indo-European,Iranian,0,L
1848,oro,okv,Orokaiva,Papunesia,PG,-8.83333333333,148.25,Trans-New Guinea,Binanderean,0,L
1849,orw,ssn,Oromo (Waata),Africa,KE,-3.33333333333,39.8333333333,Afro-Asiatic,Lowland East Cushitic,0,L
1850,ory,ury,Orya,Papunesia,ID,-2.75,139.833333333,Tor-Orya,Orya,0,L
1851,osa,osa,Osage,North America,US,37.0,-94.0,Siouan,Core Siouan,0,L
1852,osm,otq,Otomí (Santiago Mexquititlan),North America,MX,20.0833333333,-100.083333333,Oto-Manguean,Otomian,0,L
1853,oss,oss,Ossetic,Eurasia,RU GE,43.0,44.0,Indo-European,Iranian,0,L
1854,otm,ote,Otomí (Mezquital),North America,MX,20.1666666667,-99.1666666667,Oto-Manguean,Otomian,0,L
1855,oto,iow,Oto,North America,US,40.5,-96.0,Siouan,Core Siouan,0,L
1856,otr,otr,Otoro,Africa,SD,11.1666666667,30.5,Kordofanian,Heiban,0,L
