languageLabel,ISO,countryLabel,countryISO,Ethnologe_statusLabel,number_of_speaker,coordinates,HDI,population,country_coordinates
Mandjak,mfv,The Gambia,GMB,5 Developing,,Point(-16.25 12.0),0.46,2100568,Point(-15.5 13.5)
Mandjak,mfv,Guinea-Bissau,GNB,5 Developing,,Point(-16.25 12.0),0.455,1861283,Point(-15.0 12.0)
Mandjak,mfv,Senegal,SEN,5 Developing,,Point(-16.25 12.0),0.505,15850567,Point(-14.283333 14.366667)
Mulaha,mfw,Papua New Guinea,PNG,10 Extinct,,,0.555,8935000,Point(147.0 -6.3)
Melo,mfx,Ethiopia,ETH,6a Vigorous,,,0.463,104957438,Point(40.0 9.0)
Mayo,mfy,Mexico,MEX,8a Moribund,,Point(-108.0 26.0),0.756,124777324,Point(-102.0 23.0)
Mabaan,mfz,South Sudan,SSD,5 Developing,,,0.388,12575714,Point(30.0 7.0)
Mararit,mgb,Chad,TCD,6a Vigorous,,,0.404,15477751,Point(19.4 15.466667)
Morokodo,mgc,South Sudan,SSD,6a Vigorous,,,0.388,12575714,Point(30.0 7.0)
Moru,mgd,South Sudan,SSD,4 Educational,,Point(29.75 4.75),0.388,12575714,Point(30.0 7.0)
Mango,mge,Chad,TCD,5 Developing,,Point(17.0 8.75),0.404,15477751,Point(19.4 15.466667)
Maklew,mgf,Indonesia,IDN,6b Threatened,,Point(139.416666667 -7.666666666),0.694,270625568,Point(118.0 -2.0)
Mpumpong,mgg,Cameroon,CMR,6a Vigorous,,,0.556,24053727,Point(12.0 7.0)
Makhuwa-Meetto,mgh,Tanzania,TZA,5 Developing,,Point(38.666666666 -15.0),0.538,57310019,Point(34.854 -6.307)
Makhuwa-Meetto,mgh,Mozambique,MOZ,5 Developing,,Point(38.666666666 -15.0),0.437,29668834,Point(35.0 -19.0)
Jili,mgi,Nigeria,NGA,5 Developing,,,0.532,190886311,Point(8.0 9.0)
Abureni,mgj,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Mawes,mgk,Indonesia,IDN,6b Threatened,,,0.694,270625568,Point(118.0 -2.0)
Idne,mgl,Papua New Guinea,PNG,5 Developing,,Point(148.416666667 -5.716666666),0.555,8935000,Point(147.0 -6.3)
Mambai,mgm,East Timor,TLS,6a Vigorous,,,0.625,1296311,Point(125.75 -8.966667)
Mbangi,mgn,Central African Republic,CAF,6b Threatened,2750,,0.367,4659080,Point(20.9 6.7)
Meta',mgo,Cameroon,CMR,5 Developing,,,0.556,24053727,Point(12.0 7.0)
Eastern Magar,mgp,Nepal,NPL,6b Threatened,,Point(83.0 28.0),0.574,30327877,Point(84.0 28.0)
Malila,mgq,Tanzania,TZA,6a Vigorous,,,0.538,57310019,Point(34.854 -6.307)
Mambwe-Lungu,mgr,Tanzania,TZA,5 Developing,674000,Point(31.91833333 -13.20611111),0.538,57310019,Point(34.854 -6.307)
Mambwe-Lungu,mgr,Tanzania,TZA,5 Developing,674000,Point(31.166666666 -9.083333333),0.538,57310019,Point(34.854 -6.307)
Mambwe-Lungu,mgr,Zambia,ZMB,5 Developing,674000,Point(31.91833333 -13.20611111),0.588,17094130,Point(28.0 -14.0)
Mambwe-Lungu,mgr,Zambia,ZMB,5 Developing,674000,Point(31.166666666 -9.083333333),0.588,17094130,Point(28.0 -14.0)
Manda,mgs,Tanzania,TZA,6a Vigorous,,,0.538,57310019,Point(34.854 -6.307)
Mongol,mgt,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Mailu,mgu,Papua New Guinea,PNG,5 Developing,,Point(149.333333333 -10.333333333),0.555,8935000,Point(147.0 -6.3)
Matengo,mgv,Tanzania,TZA,6a Vigorous,,,0.538,57310019,Point(34.854 -6.307)
Matumbi,mgw,Tanzania,TZA,6a Vigorous,,Point(39.0 -8.5),0.538,57310019,Point(34.854 -6.307)
Mbunga,mgy,Tanzania,TZA,6b Threatened,,,0.538,57310019,Point(34.854 -6.307)
Mbugwe,mgz,Tanzania,TZA,6b Threatened,,,0.538,57310019,Point(34.854 -6.307)
Manda,mha,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Mahongwe,mhb,Gabon,GAB,8a Moribund,,,0.702,2025137,Point(11.5 -0.683330555)
Mocho’,mhc,Mexico,MEX,8a Moribund,,,0.756,124777324,Point(-102.0 23.0)
Mbugu language,mhd,Tanzania,TZA,7 Shifting,,Point(38.166666666 -4.333333333),0.538,57310019,Point(34.854 -6.307)
Mah Meri,mhe,Malaysia,MYS,6b Threatened,,Point(101.5 2.833333333),0.802,31624264,Point(108.0 3.0)
Mamaa,mhf,Papua New Guinea,PNG,8b Nearly Extinct,,,0.555,8935000,Point(147.0 -6.3)
Marrgu,mhg,Australia,AUS,10 Extinct,,,0.939,24511800,Point(137.0 -28.0)
Ma'di,mhi,South Sudan,SSD,5 Developing,,Point(31.5 3.25),0.388,12575714,Point(30.0 7.0)
Ma'di,mhi,Uganda,UGA,5 Developing,,Point(31.5 3.25),0.516,42862958,Point(32.39 1.28)
Moghol,mhj,Afghanistan,AFG,9 Dormant,,Point(62.0 35.0),0.498,36643815,Point(66.0 34.0)
Nga'ka,mhk,Cameroon,CMR,6a Vigorous,,Point(10.0 5.916666666),0.556,24053727,Point(12.0 7.0)
Mauwake,mhl,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Moniga,mhm,Mozambique,MOZ,6a Vigorous,,,0.437,29668834,Point(35.0 -19.0)
Mòcheno,mhn,Italy,ITA,6a Vigorous,1900,,0.873,60317000,Point(12.5 42.5)
Mashi,mho,Angola,AGO,6b Threatened,,,0.581,29784193,Point(17.35 -12.35)
Mashi,mho,Zambia,ZMB,6b Threatened,,,0.588,17094130,Point(28.0 -14.0)
Balinese Malay,mhp,Indonesia,IDN,6b Threatened,25000,,0.694,270625568,Point(118.0 -2.0)
Mandan,mhq,United States of America,USA,9 Dormant,,Point(-102.5 46.5),0.92,331449281,Point(-98.5795 39.828175)
Meadow Mari,mhr,Russia,RUS,4 Educational,365316,Point(48.0 57.0),0.816,146804372,Point(94.25 66.416666666)
Meadow Mari,mhr,Russia,RUS,4 Educational,470000,Point(48.0 57.0),0.816,146804372,Point(94.25 66.416666666)
Meadow Mari,mhr,Russia,RUS,4 Educational,482000,Point(48.0 57.0),0.816,146804372,Point(94.25 66.416666666)
Buru,mhs,Indonesia,IDN,6a Vigorous,32980,Point(126.5 -3.5),0.694,270625568,Point(118.0 -2.0)
Mandawaca,mht,Venezuela,VEN,10 Extinct,,,0.761,28515829,Point(-67.0 8.0)
Digaro Mishmi,mhu,People's Republic of China,CHN,6a Vigorous,,Point(96.0 28.416666666),0.752,1409517397,Point(103.451944444 35.844722222)
Digaro Mishmi,mhu,People's Republic of China,CHN,6a Vigorous,,Point(96.0 28.416666666),0.752,1443497378,Point(103.451944444 35.844722222)
Digaro Mishmi,mhu,India,IND,6a Vigorous,,Point(96.0 28.416666666),0.64,1326093247,Point(83.0 22.8)
Mbukushu,mhw,Angola,AGO,6a Vigorous,,,0.581,29784193,Point(17.35 -12.35)
Mbukushu,mhw,Zambia,ZMB,6a Vigorous,,,0.588,17094130,Point(28.0 -14.0)
Mbukushu,mhw,Botswana,BWA,6a Vigorous,,,0.717,2291661,Point(23.7 -22.2)
Mbukushu,mhw,Namibia,NAM,6a Vigorous,,,0.647,2533794,Point(17.0 -23.0)
Lhao Vo,mhx,Myanmar,MMR,5 Developing,,Point(98.5 23.5),0.578,53370609,Point(96.0 22.0)
Ma'anyan,mhy,Indonesia,IDN,6b Threatened,150000,Point(115.0 -2.0),0.694,270625568,Point(118.0 -2.0)
Mor,mhz,Indonesia,IDN,7 Shifting,,Point(135.75 -2.95),0.694,270625568,Point(118.0 -2.0)
Miami-Illinois,mia,United States of America,USA,9 Reawakening,,Point(-90.0 40.0),0.92,331449281,Point(-98.5795 39.828175)
Atatláhuca–San Miguel Mixtec,mib,Mexico,MEX,,,Point(-97.75 17.0),0.756,124777324,Point(-102.0 23.0)
Atatláhuca Mixtec,mib,Mexico,MEX,6a Vigorous,,Point(-97.75 17.0),0.756,124777324,Point(-102.0 23.0)
Mi'kmaq,mic,Canada,CAN,6b Threatened,8270,Point(-63.0 45.0),0.926,37894799,Point(-109.0 56.0)
Mandaic,mid,Iran,IRN,,,Point(48.5 31.0),0.798,79966230,Point(53.0 32.0)
Mandaic,mid,Iraq,IRQ,,,Point(48.5 31.0),0.685,38274618,Point(43.0 33.0)
Neo-Mandaic,mid,Iran,IRN,8a Moribund,,Point(48.5 31.0),0.798,79966230,Point(53.0 32.0)
Neo-Mandaic,mid,Iraq,IRQ,8a Moribund,,Point(48.5 31.0),0.685,38274618,Point(43.0 33.0)
Ocotepec Mixtec,mie,Mexico,MEX,6a Vigorous,,Point(-97.75 17.166666666),0.756,124777324,Point(-102.0 23.0)
Mofu-Gudur,mif,Cameroon,CMR,5 Developing,,Point(14.0 10.5),0.556,24053727,Point(12.0 7.0)
San Miguel El Grande Mixtec,mig,Mexico,MEX,6b Threatened,,Point(-97.583333333 17.0),0.756,124777324,Point(-102.0 23.0)
San Miguel El Grande Mixtec,mig,Mexico,MEX,6b Threatened,,Point(-97.583333333 17.05),0.756,124777324,Point(-102.0 23.0)
San Miguel El Grande Mixtec,mig,Mexico,MEX,6b Threatened,,Point(-97.566666666 17.05),0.756,124777324,Point(-102.0 23.0)
Chayuco-Jamiltepec Mixtec,mih,Mexico,MEX,6b Threatened,,Point(-97.833333333 16.416666666),0.756,124777324,Point(-102.0 23.0)
Chigmecatitlán Mixtec,mii,Mexico,MEX,6b Threatened,,,0.756,124777324,Point(-102.0 23.0)
Mungbam,mij,Cameroon,CMR,6b Threatened,,,0.556,24053727,Point(12.0 7.0)
Mikasuki,mik,United States of America,USA,6b Threatened,190,Point(-85.0 32.0),0.92,331449281,Point(-98.5795 39.828175)
Peñoles Mixtec,mil,Mexico,MEX,5 Developing,,Point(-96.916666666 17.083333333),0.756,124777324,Point(-102.0 23.0)
Alacatlatzala Mixtec,mim,Mexico,MEX,5 Developing,,Point(-98.583333333 17.25),0.756,124777324,Point(-102.0 23.0)
Minangkabau,min,Indonesia,IDN,5 Developing,5530000,Point(101.0 -1.0),0.694,270625568,Point(118.0 -2.0)
Minangkabau,min,Malaysia,MYS,5 Developing,5530000,Point(101.0 -1.0),0.802,31624264,Point(108.0 3.0)
Pinotepa Mixtec,mio,Mexico,MEX,6a Vigorous,,Point(-98.0 16.333333333),0.756,124777324,Point(-102.0 23.0)
Apasco-Apoala Mixtec,mip,Mexico,MEX,6b Threatened,,,0.756,124777324,Point(-102.0 23.0)
Miskito,miq,Honduras,HND,6b Threatened,180000,Point(-83.666666666 14.0),0.606,9265067,Point(-86.816667 14.633333)
Miskito,miq,Nicaragua,NIC,6b Threatened,180000,Point(-83.666666666 14.0),0.631,6217581,Point(-85.0 13.0)
Isthmus Mixe,mir,Mexico,MEX,5 Developing,,,0.756,124777324,Point(-102.0 23.0)
Southern Puebla Mixtec,mit,Mexico,MEX,7 Shifting,,,0.756,124777324,Point(-102.0 23.0)
Cacaloxtepec Mixtec,miu,Mexico,MEX,8a Moribund,,,0.756,124777324,Point(-102.0 23.0)
Akoye,miw,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Mixtepec Mixtec,mix,Mexico,MEX,6a Vigorous,,,0.756,124777324,Point(-102.0 23.0)
Ayutla Mixtec,miy,Mexico,MEX,6a Vigorous,,Point(-99.166666666 16.916666666),0.756,124777324,Point(-102.0 23.0)
Coatzospan Mixtec,miz,Mexico,MEX,6b Threatened,,Point(-96.583333333 18.083333333),0.756,124777324,Point(-102.0 23.0)
Makalero,mjb,East Timor,TLS,6a Vigorous,,,0.625,1296311,Point(125.75 -8.966667)
San Juan Colorado Mixtec,mjc,Mexico,MEX,5 Developing,,Point(-98.0 16.5),0.756,124777324,Point(-102.0 23.0)
Konkow,mjd,United States of America,USA,9 Dormant,,Point(-121.5 39.5),0.92,331449281,Point(-98.5795 39.828175)
Muskum,mje,Chad,TCD,10 Extinct,,,0.404,15477751,Point(19.4 15.466667)
Monguor,mjg,People's Republic of China,CHN,7 Shifting,152000,Point(102.0 36.0),0.752,1409517397,Point(103.451944444 35.844722222)
Monguor,mjg,People's Republic of China,CHN,7 Shifting,152000,Point(102.0 36.0),0.752,1443497378,Point(103.451944444 35.844722222)
Mbamba Bay,mjh,Tanzania,TZA,6b Threatened,,,0.538,57310019,Point(34.854 -6.307)
Kim Mun,mji,People's Republic of China,CHN,6a Vigorous,,Point(110.0 19.0),0.752,1409517397,Point(103.451944444 35.844722222)
Kim Mun,mji,People's Republic of China,CHN,6a Vigorous,,Point(110.0 19.0),0.752,1443497378,Point(103.451944444 35.844722222)
Mawak,mjj,Papua New Guinea,PNG,8a Moribund,,,0.555,8935000,Point(147.0 -6.3)
Matukar,mjk,Papua New Guinea,PNG,7 Shifting,,Point(145.75 -4.916666666),0.555,8935000,Point(147.0 -6.3)
Mandeali,mjl,India,IND,5 Developing,900000,,0.64,1326093247,Point(83.0 22.8)
Medebur,mjm,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Mebu,mjn,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Malankuravan,mjo,India,IND,6a Vigorous,,,0.64,1326093247,Point(83.0 22.8)
Malapandaram,mjp,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Malaryan,mjq,India,IND,9 Dormant,,,0.64,1326093247,Point(83.0 22.8)
Malavedan,mjr,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Miship,mjs,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Sauria Paharia,mjt,India,IND,5 Developing,,,0.64,1326093247,Point(83.0 22.8)
Sauria Paharia,mjt,Bangladesh,BGD,5 Developing,,,0.632,165775000,Point(89.866667 24.016667)
Manna-Dora,mju,India,IND,8b Nearly Extinct,,,0.64,1326093247,Point(83.0 22.8)
Mannan,mjv,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Karbi,mjw,India,IND,5 Developing,,Point(93.5 26.333333333),0.64,1326093247,Point(83.0 22.8)
Mahali,mjx,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Majhi,mjz,Nepal,NPL,6b Threatened,,,0.574,30327877,Point(84.0 28.0)
Mbre,mka,Ivory Coast,CIV,8a Moribund,,,0.492,24294750,Point(-6.0 8.0)
Mal Paharia,mkb,India,IND,6b Threatened,,,0.64,1326093247,Point(83.0 22.8)
Siliput,mkc,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Macedonian,mkd,Greece,GRC,1 National,2000000,,0.865,10760421,Point(23.0 38.5)
Macedonian,mkd,Bulgaria,BGR,1 National,2000000,,0.782,7000039,Point(25.5 42.75)
Macedonian,mkd,North Macedonia,MKD,1 National,2000000,,0.747,2075301,Point(21.716667 41.65)
Macedonian,mkd,Albania,ALB,1 National,2000000,,0.764,3020209,Point(20.0 41.0)
Mawchi,mke,India,IND,5 Developing,,Point(73.666666666 21.333333333),0.64,1326093247,Point(83.0 22.8)
Miya,mkf,Nigeria,NGA,6a Vigorous,30000,Point(9.666666666 10.916666666),0.532,190886311,Point(8.0 9.0)
Mak,mkg,People's Republic of China,CHN,7 Shifting,,,0.752,1409517397,Point(103.451944444 35.844722222)
Mak,mkg,People's Republic of China,CHN,7 Shifting,,,0.752,1443497378,Point(103.451944444 35.844722222)
Dhatki,mki,Pakistan,PAK,5 Developing,150000,,0.562,216565318,Point(71.0 30.0)
Dhatki,mki,India,IND,5 Developing,150000,,0.64,1326093247,Point(83.0 22.8)
Mokilese,mkj,Federated States of Micronesia,FSM,6a Vigorous,,Point(159.75 6.666666666),0.627,105544,Point(158.183333333 6.916666666)
Byep,mkk,Cameroon,CMR,6a Vigorous,,,0.556,24053727,Point(12.0 7.0)
Mokole,mkl,Benin,BEN,5 Developing,,,0.515,11175692,Point(2.183333333 8.833333333)
Moklen,mkm,Thailand,THA,6b Threatened,,,0.755,65931550,Point(101.0 14.0)
Kupang Malay,mkn,Indonesia,IDN,3 Wider Communication,,,0.694,270625568,Point(118.0 -2.0)
Mingang Doso,mko,Nigeria,NGA,6b Threatened,,,0.532,190886311,Point(8.0 9.0)
Moikodi,mkp,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Malas,mkr,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Silacayoapan Mixtec,mks,Mexico,MEX,5 Developing,,Point(-98.166666666 17.5),0.756,124777324,Point(-102.0 23.0)
Vamale,mkt,New Caledonia,NCL,7 Shifting,,,,278500,Point(165.3 -21.25)
Konyanka Maninka,mku,Guinea,GIN,6a Vigorous,,,0.459,12717176,Point(-11.0 10.0)
Mavea,mkv,Vanuatu,VUT,7 Shifting,,,0.603,276244,Point(168.016669444 -16.633330555)
Kituba,mkw,Republic of the Congo,COG,,,,0.606,5260750,Point(15.383330555 -0.75)
Kituba,mkw,Democratic Republic of the Congo,COD,,,,0.457,86790567,Point(23.656 -2.88)
Kituba,mkw,Republic of the Congo,COG,3 Wider Communication,,,0.606,5260750,Point(15.383330555 -0.75)
Kinamigin,mkx,Philippines,PHL,6b Threatened,,,0.699,100981437,Point(123.0 12.0)
Taba,mky,Indonesia,IDN,6b Threatened,20000,Point(127.5 0.0),0.694,270625568,Point(118.0 -2.0)
Makasae,mkz,East Timor,TLS,6a Vigorous,,Point(126.5 -8.666666666),0.625,1296311,Point(125.75 -8.966667)
Tamambo,mla,Vanuatu,VUT,5 Developing,,Point(167.166666667 -15.666666666),0.603,276244,Point(168.016669444 -16.633330555)
Mbule,mlb,Cameroon,CMR,6b Threatened,,,0.556,24053727,Point(12.0 7.0)
Caolan,mlc,Vietnam,VNM,6a Vigorous,,,0.694,94660000,Point(108.0 16.0)
Manambu,mle,Papua New Guinea,PNG,5 Developing,,Point(142.833333333 -4.25),0.555,8935000,Point(147.0 -6.3)
Mal,mlf,Laos,LAO,5 Developing,,,0.601,6858160,Point(104.0 18.2)
Mal,mlf,Thailand,THA,5 Developing,,,0.755,65931550,Point(101.0 14.0)
Malagasy,mlg,Madagascar,MDG,,17604640,Point(47.0 -20.0),0.519,25570895,Point(47.0 -20.0)
Malagasy,mlg,Madagascar,MDG,,18000000,Point(47.0 -20.0),0.519,25570895,Point(47.0 -20.0)
Malagasy,mlg,Madagascar,MDG,,18138380,Point(47.0 -20.0),0.519,25570895,Point(47.0 -20.0)
Mape,mlh,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Malimpung,mli,Indonesia,IDN,6a Vigorous,,,0.694,270625568,Point(118.0 -2.0)
Miltu,mlj,Chad,TCD,8a Moribund,,,0.404,15477751,Point(19.4 15.466667)
Ilwana,mlk,Kenya,KEN,5 Developing,,,0.548,48468138,Point(38.0 0.1)
Malua Bay,mll,Vanuatu,VUT,6b Threatened,600,,0.603,276244,Point(168.016669444 -16.633330555)
Mulam,mlm,People's Republic of China,CHN,6b Threatened,86000,Point(108.0 25.0),0.752,1409517397,Point(103.451944444 35.844722222)
Mulam,mlm,People's Republic of China,CHN,6b Threatened,86000,Point(108.0 25.0),0.752,1443497378,Point(103.451944444 35.844722222)
Malango,mln,Solomon Islands,SLB,6a Vigorous,,,0.546,611343,Point(159.816666666 -9.466666666)
Mlomp,mlo,Senegal,SEN,6b Threatened,,,0.505,15850567,Point(-14.283333 14.366667)
Bargam,mlp,Papua New Guinea,PNG,6b Threatened,,Point(145.75 -4.883333333),0.555,8935000,Point(147.0 -6.3)
Western Maninkakan,mlq,Mali,MLI,5 Developing,,Point(-11.0 13.0),0.427,18541980,Point(-4.0 17.0)
Western Maninkakan,mlq,The Gambia,GMB,5 Developing,,Point(-11.0 13.0),0.46,2100568,Point(-15.5 13.5)
Western Maninkakan,mlq,Senegal,SEN,5 Developing,,Point(-11.0 13.0),0.505,15850567,Point(-14.283333 14.366667)
Vame,mlr,Cameroon,CMR,5 Developing,,,0.556,24053727,Point(12.0 7.0)
Masalit,mls,Chad,TCD,6a Vigorous,,Point(22.0 13.333333333),0.404,15477751,Point(19.4 15.466667)
Masalit,mls,Sudan,SDN,6a Vigorous,,Point(22.0 13.333333333),0.502,40533330,Point(32.0 15.0)
Maltese,mlt,Canada,CAN,1 National,403000,,0.926,37894799,Point(-109.0 56.0)
Maltese,mlt,Canada,CAN,1 National,482880,,0.926,37894799,Point(-109.0 56.0)
Maltese,mlt,United States of America,USA,1 National,403000,,0.92,331449281,Point(-98.5795 39.828175)
Maltese,mlt,United States of America,USA,1 National,482880,,0.92,331449281,Point(-98.5795 39.828175)
Maltese,mlt,United Kingdom,GBR,1 National,403000,,0.922,66022273,Point(-2.0 54.6)
Maltese,mlt,United Kingdom,GBR,1 National,482880,,0.922,66022273,Point(-2.0 54.6)
Maltese,mlt,Malta,MLT,1 National,403000,,0.839,465292,Point(14.5 35.883333333)
Maltese,mlt,Malta,MLT,1 National,482880,,0.839,465292,Point(14.5 35.883333333)
Maltese,mlt,Australia,AUS,1 National,403000,,0.939,24511800,Point(137.0 -28.0)
Maltese,mlt,Australia,AUS,1 National,482880,,0.939,24511800,Point(137.0 -28.0)
To’abaita,mlu,Solomon Islands,SLB,6a Vigorous,,Point(160.583333333 -8.416666666),0.546,611343,Point(159.816666666 -9.466666666)
Mwotlap,mlv,Vanuatu,VUT,6a Vigorous,,Point(167.583333333 -13.583333333),0.603,276244,Point(168.016669444 -16.633330555)
Moloko,mlw,Chad,TCD,5 Developing,8500,,0.404,15477751,Point(19.4 15.466667)
Moloko,mlw,Cameroon,CMR,5 Developing,8500,,0.556,24053727,Point(12.0 7.0)
Moloko,mlw,Nigeria,NGA,5 Developing,8500,,0.532,190886311,Point(8.0 9.0)
Malfaxal,mlx,Vanuatu,VUT,6a Vigorous,,,0.603,276244,Point(168.016669444 -16.633330555)
Malaynon,mlz,Philippines,PHL,6a Vigorous,,,0.699,100981437,Point(123.0 12.0)
Mama,mma,Nigeria,NGA,6a Vigorous,,,0.532,190886311,Point(8.0 9.0)
Momina,mmb,Indonesia,IDN,6b Threatened,,,0.694,270625568,Point(118.0 -2.0)
Michoacán Mazahua,mmc,Mexico,MEX,6a Vigorous,,,0.756,124777324,Point(-102.0 23.0)
Maonan,mmd,People's Republic of China,CHN,6b Threatened,30000,,0.752,1409517397,Point(103.451944444 35.844722222)
Maonan,mmd,People's Republic of China,CHN,6b Threatened,30000,,0.752,1443497378,Point(103.451944444 35.844722222)
Mae,mme,Vanuatu,VUT,6a Vigorous,,Point(167.25 -16.0),0.603,276244,Point(168.016669444 -16.633330555)
Mundat,mmf,Nigeria,NGA,6b Threatened,,,0.532,190886311,Point(8.0 9.0)
North Ambrym,mmg,Vanuatu,VUT,6a Vigorous,,,0.603,276244,Point(168.016669444 -16.633330555)
Mehinaku,mmh,Brazil,BRA,6a Vigorous,,,0.754,210147125,Point(-53.0 -14.0)
Musar,mmi,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Majhwar,mmj,India,IND,7 Shifting,,,0.64,1326093247,Point(83.0 22.8)
Mukha-Dora,mmk,India,IND,6a Vigorous,,,0.64,1326093247,Point(83.0 22.8)
Man Met,mml,People's Republic of China,CHN,6b Threatened,,,0.752,1409517397,Point(103.451944444 35.844722222)
Man Met,mml,People's Republic of China,CHN,6b Threatened,,,0.752,1443497378,Point(103.451944444 35.844722222)
Maii,mmm,Vanuatu,VUT,6b Threatened,180,,0.603,276244,Point(168.016669444 -16.633330555)
Mamanwa,mmn,Philippines,PHL,5 Developing,,Point(125.5 9.416666666),0.699,100981437,Point(123.0 12.0)
Mangga Buang,mmo,Papua New Guinea,PNG,5 Developing,,,0.555,8935000,Point(147.0 -6.3)
Siawi,mmp,Papua New Guinea,PNG,6b Threatened,220,,0.555,8935000,Point(147.0 -6.3)
Musak,mmq,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Western Xiangxi Miao,mmr,People's Republic of China,CHN,6a Vigorous,,,0.752,1409517397,Point(103.451944444 35.844722222)
Western Xiangxi Miao,mmr,People's Republic of China,CHN,6a Vigorous,,,0.752,1443497378,Point(103.451944444 35.844722222)
Malalamai,mmt,Papua New Guinea,PNG,6a Vigorous,,,0.555,8935000,Point(147.0 -6.3)
Mmaala,mmu,Cameroon,CMR,6b Threatened,,,0.556,24053727,Point(12.0 7.0)
Miriti,mmv,Brazil,BRA,9 Dormant,,,0.754,210147125,Point(-53.0 -14.0)
Emae,mmw,Vanuatu,VUT,6b Threatened,,,0.603,276244,Point(168.016669444 -16.633330555)
Madak,mmx,Papua New Guinea,PNG,6b Threatened,,,0.555,8935000,Point(147.0 -6.3)
Migaama,mmy,Chad,TCD,5 Developing,,Point(19.833333333 12.166666666),0.404,15477751,Point(19.4 15.466667)
Mabaale,mmz,Democratic Republic of the Congo,COD,6a Vigorous,,,0.457,86790567,Point(23.656 -2.88)
Mbula,mna,Papua New Guinea,PNG,4 Educational,,Point(148.083333333 -5.666666666),0.555,8935000,Point(147.0 -6.3)
Muna,mnb,Indonesia,IDN,6b Threatened,187000,Point(122.5 -5.0),0.694,270625568,Point(118.0 -2.0)
Muna,mnb,Indonesia,IDN,6b Threatened,300000,Point(122.5 -5.0),0.694,270625568,Point(118.0 -2.0)
Manchu,mnc,People's Republic of China,CHN,8b Nearly Extinct,20,Point(127.5 49.5),0.752,1409517397,Point(103.451944444 35.844722222)
Manchu,mnc,People's Republic of China,CHN,8b Nearly Extinct,20,Point(127.5 49.5),0.752,1443497378,Point(103.451944444 35.844722222)
Mondé,mnd,Brazil,BRA,9 Dormant,,,0.754,210147125,Point(-53.0 -14.0)
Naba,mne,Chad,TCD,6a Vigorous,280000,,0.404,15477751,Point(19.4 15.466667)
Mundani,mnf,Cameroon,CMR,5 Developing,,Point(9.916666666 5.666666666),0.556,24053727,Point(12.0 7.0)
Eastern Mnong,mng,Vietnam,VNM,6a Vigorous,,Point(108.5 12.666666666),0.694,94660000,Point(108.0 16.0)
Mono,mnh,Democratic Republic of the Congo,COD,6a Vigorous,,,0.457,86790567,Point(23.656 -2.88)
Meitei,mni,India,IND,2 Provincial,1470000,Point(94.0 24.75),0.64,1326093247,Point(83.0 22.8)
Meitei,mni,Myanmar,MMR,2 Provincial,1470000,Point(94.0 24.75),0.578,53370609,Point(96.0 22.0)
Meitei,mni,Bangladesh,BGD,2 Provincial,1470000,Point(94.0 24.75),0.632,165775000,Point(89.866667 24.016667)
Munji,mnj,Afghanistan,AFG,6a Vigorous,3770,,0.498,36643815,Point(66.0 34.0)
Mandinka,mnk,Chad,TCD,5 Developing,1350000,Point(-15.666666666 13.0),0.404,15477751,Point(19.4 15.466667)
Mandinka,mnk,Chad,TCD,5 Developing,1350000,Point(-16.0 13.416666666),0.404,15477751,Point(19.4 15.466667)
Mandinka,mnk,Mali,MLI,5 Developing,1350000,Point(-15.666666666 13.0),0.427,18541980,Point(-4.0 17.0)
Mandinka,mnk,Mali,MLI,5 Developing,1350000,Point(-16.0 13.416666666),0.427,18541980,Point(-4.0 17.0)
Mandinka,mnk,Burkina Faso,BFA,5 Developing,1350000,Point(-15.666666666 13.0),0.423,19193382,Point(-2.066667 12.266667)
Mandinka,mnk,Burkina Faso,BFA,5 Developing,1350000,Point(-16.0 13.416666666),0.423,19193382,Point(-2.066667 12.266667)
Mandinka,mnk,The Gambia,GMB,5 Developing,1350000,Point(-15.666666666 13.0),0.46,2100568,Point(-15.5 13.5)
