,ISO,WALS_ID,Name,Macroarea,Native_country,Latitude_lang,Longitude_lang,Family,Genus,Country_name,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest,Status_binario,official_in
1106,kup,kmp,Kunimaipa,Papunesia,PG,-8.0,146.833333333,Trans-New Guinea,Goilalan,Papua New Guinea,PNG,5 Developing,8200.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,316.0,1.0,
1107,kgq,kmr,Kamoro,Papunesia,ID,-4.33333333333,136.0,Trans-New Guinea,Asmat-Kamoro,Indonesia,IDN,6a Vigorous,8000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,327.0,1.0,
1108,xas,kms,Kamass,Eurasia,RU,52.0,92.0,Uralic,Samoyedic,Russia,RUS,10 Extinct,0.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,9.0,0.0,
1109,kmt,kmt,Kemtuik,Papunesia,ID,-2.66666666667,140.333333333,Nimboran,Nimboran,Indonesia,IDN,7 Shifting,2500.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,326.0,0.0,
1110,kjg,kmu,Khmu',Eurasia,LA,21.0,102.0,Austro-Asiatic,Khmuic,"[""People's Republic of China"", 'Laos', 'Thailand', 'Vietnam']","['CHN', 'LAO', 'THA', 'VNM']",5 Developing,480000.0,"[0.752, 0.601, 0.755, 0.694]","[1409517397.0, 1443497378.0, 6858160.0, 65931550.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f53a3374c10>, <shapely.geometry.point.Point object at 0x7f53a3374640>, <shapely.geometry.point.Point object at 0x7f53a2ce1220>, <shapely.geometry.point.Point object at 0x7f53a2ce16a0>]",4,"[103.451944444, 104.0, 101.0, 108.0]","[35.844722222, 18.2, 14.0, 16.0]",77.0,1.0,
1111,xmu,kmw,Kamu,Australia,AU,-13.5833333333,130.833333333,Eastern Daly,Eastern Daly,Australia,AUS,10 Extinct,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,164.0,0.0,
1112,kms,kmz,Kamasau,Papunesia,PG,-3.91666666667,143.666666667,Torricelli,Marienberg,Papua New Guinea,PNG,6b Threatened,960.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,325.0,0.0,
1113,ktn,kna,Karitiâna,South America,BR,-9.5,-64.0,Tupian,Arikem,Brazil,BRA,5 Developing,210.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,71.0,1.0,
1114,khd,knb,Kanum (Bädi),Papunesia,ID,-8.83333333333,140.75,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,Indonesia,IDN,8b Nearly Extinct,5.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,363.0,0.0,
1115,uwa,knc,Kugu Nganhcara,Australia,AU,-14.4166666667,142.0,Pama-Nyungan,Northern Pama-Nyungan,Australia,AUS,10 Extinct,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,238.0,0.0,
1116,kan,knd,Kannada,Eurasia,IN,14.0,76.0,Dravidian,Southern Dravidian,India,IND,2 Provincial,44000000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,66.0,1.0,
1117,kgp,kng,Kaingang,South America,BR,-26.0,-52.0,Macro-Ge,Ge-Kaingang,Brazil,BRA,6b Threatened,18500.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,14.0,0.0,
1118,kma,kni,Konni,Africa,GH,10.25,-1.58333333333,Niger-Congo,Northern-Central Gur,Ghana,GHA,5 Developing,3800.0,0.592,26908262.0,POINT (-0.5 8),1,-0.5,8.0,115.0,1.0,
1119,kna,knk,Kanakuru,Africa,NG,10.0,12.0,Afro-Asiatic,West Chadic,Nigeria,NGA,5 Developing,20000.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,246.0,1.0,
1120,kun,knm,Kunama,Africa,ET ER,14.5,37.0,,,Eritrea,ERI,4 Educational,244570.0,0.44,3497000.0,POINT (38.25 15.483333),1,38.25,15.483333,95.0,1.0,
1121,kfk,knn,Kinnauri,Eurasia,IN,31.5,78.0,Sino-Tibetan,Bodic,India,IND,3 Wider Communication,98600.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,76.0,1.0,
1122,kxo,kno,Kanoê,South America,BR,-13.25,-61.0,Kapixana,Kapixana,Brazil,BRA,8b Nearly Extinct,3.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,62.0,0.0,
1123,kcd,knp,Kanum (Ngkâlmpw),Papunesia,ID,-8.66666666667,140.916666667,Morehead and Upper Maro Rivers,Morehead and Upper Maro Rivers,Indonesia,IDN,6a Vigorous,100.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,367.0,1.0,
1124,knc,knr,Kanuri,Africa,NG TD NE SD,12.0,13.0,Saharan,Western Saharan,"['Chad', 'Cameroon', 'Niger', 'Nigeria']","['TCD', 'CMR', 'NER', 'NGA']",3 Wider Communication,8425500.0,"[0.404, 0.556, 0.354, 0.532]","[15477751.0, 24053727.0, 21477348.0, 190886311.0]","[<shapely.geometry.point.Point object at 0x7f539909e340>, <shapely.geometry.point.Point object at 0x7f539909eb50>, <shapely.geometry.point.Point object at 0x7f539909ef70>, <shapely.geometry.point.Point object at 0x7f539909ecd0>]",4,"[19.4, 12.0, 10.0, 8.0]","[15.466667, 7.0, 17.0, 9.0]",814.0,1.0,
1125,kyx,knu,Konua,Papunesia,PG,-5.83333333333,154.833333333,West Bougainville,West Bougainville,Papua New Guinea,PNG,6a Vigorous,3500.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,158.0,1.0,
1126,mjd,knw,Konkow,North America,US,39.5,-121.5,Penutian,Maiduan,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,98.0,0.0,
1127,cku,koa,Koasati,North America,US,34.8333333333,-85.1666666667,Muskogean,Muskogean,United States of America,USA,7 Shifting,370.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,36.0,0.0,
1128,kpw,kob,Kobon,Papunesia,PG,-5.16666666667,144.333333333,Trans-New Guinea,Madang,Papua New Guinea,PNG,4 Educational,10000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,332.0,1.0,
1129,kfa,kod,Kodava,Eurasia,IN,12.1666666667,76.8333333333,Dravidian,Southern Dravidian,India,IND,5 Developing,200000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,63.0,1.0,
1130,xwg,koe,Koegu,Africa,ET,7.0,36.0833333333,Eastern Sudanic,Surmic,Ethiopia,ETH,8a Moribund,5110.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,123.0,0.0,
1131,bcs,koh,Kohumono,Africa,NG,6.0,8.11666666667,Niger-Congo,Cross River,Nigeria,NGA,6a Vigorous,30000.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,248.0,1.0,
1132,kbk,koi,Koiari,Papunesia,PG,-9.5,147.333333333,Trans-New Guinea,Koiarian,Papua New Guinea,PNG,6b Threatened,1700.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,312.0,0.0,
1133,trp,kok,Kokborok,Eurasia,IN,24.3333333333,92.5,Sino-Tibetan,Bodo-Garo,"['India', 'Bangladesh']","['IND', 'BGD']",4 Educational,700000.0,"[0.64, 0.632]","[1326093247.0, 165775000.0]","[<shapely.geometry.point.Point object at 0x7f539909ebb0>, <shapely.geometry.point.Point object at 0x7f539909ea00>]",2,"[83.0, 89.866667]","[22.8, 24.016667]",30.0,1.0,
1134,xom,kom,Komo,Africa,ET SS,8.75,33.75,Koman,Koman,"['Ethiopia', 'South Sudan', 'Sudan']","['ETH', 'SSD', 'SDN']",6a Vigorous,18530.0,"[0.463, 0.388, 0.502]","[104957438.0, 12575714.0, 40533330.0]","[<shapely.geometry.point.Point object at 0x7f539909e9d0>, <shapely.geometry.point.Point object at 0x7f539909e970>, <shapely.geometry.point.Point object at 0x7f539909e880>]",3,"[40.0, 30.0, 32.0]","[9.0, 7.0, 15.0]",155.0,1.0,
1135,kvv,koo,Kola,Papunesia,ID,-5.5,134.5,Austronesian,Central Malayo-Polynesian,Indonesia,IDN,6a Vigorous,2750.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,301.0,1.0,
1136,koi,kop,Komi-Permyak,Eurasia,RU,59.5,54.5,Uralic,Permic,Russia,RUS,6b Threatened,63100.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,10.0,0.0,
1137,kor,kor,Korean,Eurasia,KR KP,37.5,128.0,,,"[""People's Republic of China"", 'North Korea', 'South Korea']","['CHN', 'PRK', 'KOR']",1 National,73233270.0,"[0.752, 0.898]","[1409517397.0, 1443497378.0, 25490965.0, 51466201.0]","[<shapely.geometry.point.Point object at 0x7f539909e7f0>, <shapely.geometry.point.Point object at 0x7f539909e4c0>, <shapely.geometry.point.Point object at 0x7f539909eaf0>]",3,"[103.451944444, 127.0, 128.0]","[35.844722222, 40.0, 36.0]",32.0,1.0,['KOR']
1138,kos,kos,Kosraean,Papunesia,FM,5.3,163.0,Austronesian,Oceanic,Federated States of Micronesia,FSM,2 Provincial,8000.0,0.627,105544.0,POINT (158.183333333 6.916666666),1,158.183333333,6.916666666,30.0,1.0,
1139,kfe,kot,Kota,Eurasia,IN,11.5,77.1666666667,Dravidian,Southern Dravidian,India,IND,6a Vigorous,930.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,61.0,1.0,
1140,kfe,ktt,Kott,Eurasia,RU,57.0,94.0,Yeniseian,Yeniseian,India,IND,6a Vigorous,930.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,8.0,1.0,
1141,bkm,kou,Kom,Africa,CM,6.25,10.3333333333,Niger-Congo,Bantoid,Cameroon,CMR,3 Wider Communication,233000.0,0.556,24053727.0,POINT (12 7),1,12.0,7.0,248.0,1.0,
1142,kst,kow,Ko (Winye),Africa,BF,11.8666666667,-2.91666666667,Niger-Congo,Southern-Central Gur,Burkina Faso,BFA,6a Vigorous,20000.0,0.423,19193382.0,POINT (-2.066667 12.266667),1,-2.066667,12.266667,85.0,1.0,
1143,kff,koy,Koya,Eurasia,IN,17.5,81.3333333333,Dravidian,South-Central Dravidian,India,IND,5 Developing,455000.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,83.0,1.0,
1144,kpk,kpa,Kpan,Africa,NG,7.58333333333,10.1666666667,Niger-Congo,Platoid,Nigeria,NGA,6a Vigorous,11400.0,0.532,190886311.0,POINT (8 9),1,8.0,9.0,249.0,1.0,
1145,xpe,kpe,Kpelle,Africa,LR,7.0,-10.0,Mande,Western Mande,Liberia,LBR,5 Developing,867000.0,0.435,4731906.0,POINT (-9.75 6.533333),1,-9.75,6.533333,61.0,1.0,
1146,pam,kpm,Kapampangan,Papunesia,PH,15.3333333333,120.5,Austronesian,Central Luzon,Philippines,PHL,3 Wider Communication,2400000.0,0.699,100981437.0,POINT (123 12),1,123.0,12.0,105.0,1.0,
1147,kpg,kpn,Kapingamarangi,Papunesia,FM,1.05,154.75,Austronesian,Oceanic,Federated States of Micronesia,FSM,4 Educational,3000.0,0.627,105544.0,POINT (158.183333333 6.916666666),1,158.183333333,6.916666666,132.0,1.0,
1148,kpo,kpo,Kposo,Africa,TG,7.5,0.833333333333,Niger-Congo,Kwa,"['Ghana', 'Togo']","['GHA', 'TGO']",5 Developing,225500.0,"[0.592, 0.503]","[26908262.0, 7797694.0]","[<shapely.geometry.point.Point object at 0x7f53a29b73a0>, <shapely.geometry.point.Point object at 0x7f53a29b7c40>]",2,"[-0.5, 1.183333]","[8.0, 8.25]",374.0,1.0,
1149,kqq,kqq,Krenak,South America,BR,-15.5,-41.0,Macro-Ge,Botocudo,Brazil,BRA,8a Moribund,10.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,9.0,0.0,
1150,leu,kra,Kara (in Papua New Guinea),Papunesia,PG,-2.83333333333,151.116666667,Austronesian,Oceanic,Papua New Guinea,PNG,5 Developing,5870.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,262.0,1.0,
1151,gil,krb,Kiribati,Papunesia,KI,1.33333333333,173.0,Austronesian,Oceanic,Kiribati,KIR,1 National,116280.0,0.612,119940.0,POINT (173.033333333 1.466666666),1,173.033333333,1.466666666,17.0,1.0,['KIR']
1152,krc,krc,Karachay-Balkar,Eurasia,RU,43.5,42.0,Altaic,Turkic,Russia,RUS,5 Developing,310400.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,49.0,1.0,
1153,ckb,krd,Kurdish (Central),Eurasia,IR IQ,36.0,44.0,Indo-European,Iranian,"['Iran', 'Iraq']","['IRN', 'IRQ']",2 Provincial,7250000.0,"[0.798, 0.685]","[79966230.0, 38274618.0]","[<shapely.geometry.point.Point object at 0x7f53a2c2da00>, <shapely.geometry.point.Point object at 0x7f53a2c2d2b0>]",2,"[53.0, 43.0]","[32.0, 33.0]",38.0,1.0,
1154,krs,kre,Kresh,Africa,SS,8.5,24.5,Central Sudanic,Kresh,"['South Sudan', 'Sudan']","['SSD', 'SDN']",5 Developing,48000.0,"[0.388, 0.502]","[12575714.0, 40533330.0]","[<shapely.geometry.point.Point object at 0x7f53a2c2de50>, <shapely.geometry.point.Point object at 0x7f53a2c2d6d0>]",2,"[30.0, 32.0]","[7.0, 15.0]",101.0,1.0,
1155,kpr,krf,Korafe,Papunesia,PG,-9.05,149.083333333,Trans-New Guinea,Binanderean,Papua New Guinea,PNG,5 Developing,3630.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,296.0,1.0,
1156,sna,krg,Karanga,Africa,ZW,-20.0,31.0,Niger-Congo,Bantoid,"['Zambia', 'Zimbabwe', 'Botswana', 'Mozambique']","['ZMB', 'ZWE', 'BWA', 'MOZ']",3 Wider Communication,9023000.0,"[0.588, 0.535, 0.717, 0.437]","[17094130.0, 16529904.0, 2291661.0, 29668834.0]","[<shapely.geometry.point.Point object at 0x7f53a2c2da60>, <shapely.geometry.point.Point object at 0x7f53a2c2de80>, <shapely.geometry.point.Point object at 0x7f53a2c2d220>, <shapely.geometry.point.Point object at 0x7f53a2c2df70>]",4,"[28.0, 30.0, 23.7, 35.0]","[-14.0, -19.0, -22.2, -19.0]",30.0,1.0,['ZWE']
1157,sna,shn,Shona,Africa,ZW,-18.0,31.0,Niger-Congo,Bantoid,"['Zambia', 'Zimbabwe', 'Botswana', 'Mozambique']","['ZMB', 'ZWE', 'BWA', 'MOZ']",3 Wider Communication,9023000.0,"[0.588, 0.535, 0.717, 0.437]","[17094130.0, 16529904.0, 2291661.0, 29668834.0]","[<shapely.geometry.point.Point object at 0x7f53a2c2d520>, <shapely.geometry.point.Point object at 0x7f53a2c2db50>, <shapely.geometry.point.Point object at 0x7f53a1816b80>, <shapely.geometry.point.Point object at 0x7f53a1816dc0>]",4,"[28.0, 30.0, 23.7, 35.0]","[-14.0, -19.0, -22.2, -19.0]",30.0,1.0,['ZWE']
1158,xra,krh,Krahô,South America,BR,-8.0,-48.0,Macro-Ge,Ge-Kaingang,Brazil,BRA,6a Vigorous,2180.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,23.0,1.0,
1159,kzw,kri,Kipea,South America,BR,-10.0,-37.0,Kariri,Kariri,Brazil,BRA,9 Dormant,0.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,6.0,0.0,
1160,gbd,krj,Karadjeri,Australia,AU,-19.0,122.0,Pama-Nyungan,Western Pama-Nyungan,Australia,AUS,8a Moribund,41.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,69.0,0.0,
1161,kyh,krk,Karok,North America,US,41.6666666667,-123.0,,,United States of America,USA,8b Nearly Extinct,12.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,100.0,0.0,
1162,krl,krl,Karelian,Eurasia,RU,64.0,32.0,Uralic,Finnic,"['Finland', 'Russia']","['FIN', 'RUS']",6b Threatened,35600.0,"[0.883, 0.816]","[5501043.0, 146804372.0]","[<shapely.geometry.point.Point object at 0x7f53a1816820>, <shapely.geometry.point.Point object at 0x7f53a1816d30>]",2,"[27.0, 94.25]","[65.0, 66.416666666]",28.0,0.0,
1163,kdr,krm,Karaim,Eurasia,UA LT,54.6666666667,24.9166666667,Altaic,Turkic,"['Poland', 'Lithuania', 'Crimean Peninsula']","['POL', 'LTU']",8a Moribund,80.0,"[0.843, 0.839]","[38382576.0, 2790842.0, 2340921.0]","[<shapely.geometry.point.Point object at 0x7f53a1816bb0>, <shapely.geometry.point.Point object at 0x7f53a1816c10>, <shapely.geometry.point.Point object at 0x7f53a1816970>]",2,"[19.0, 24.0, 34.0]","[52.0, 55.2, 45.0]",24.0,0.0,
1164,kqz,krn,Korana,Africa,ZA,-29.5,20.5,Khoe-Kwadi,Khoe-Kwadi,South Africa,ZAF,9 Dormant,0.0,0.699,59622350.0,POINT (24 -29),1,24.0,-29.0,5.0,0.0,
1165,kgo,kro,Krongo,Africa,SD,10.5,30.0,Kadu,Kadugli,Sudan,SDN,5 Developing,49000.0,0.502,40533330.0,POINT (32 15),1,32.0,15.0,129.0,1.0,
1166,krk,krq,Kerek,Eurasia,RU,62.25,175.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,Russia,RUS,9 Dormant,0.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,8.0,0.0,
1167,kxa,krr,Kairiru,Papunesia,PG,-3.33333333333,143.583333333,Austronesian,Oceanic,Papua New Guinea,PNG,6a Vigorous,2500.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,321.0,1.0,
1168,kpt,krt,Karata,Eurasia,RU,42.5833333333,46.3333333333,Nakh-Daghestanian,Avar-Andic-Tsezic,Russia,RUS,6b Threatened,6000.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,48.0,0.0,
1169,khe,krw,Korowai,Papunesia,ID,-5.25,140.0,Trans-New Guinea,Awju-Dumut,Indonesia,IDN,6a Vigorous,3500.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,362.0,1.0,
1170,kpy,kry,Koryak,Eurasia,RU,61.0,167.0,Chukotko-Kamchatkan,Northern Chukotko-Kamchatkan,Russia,RUS,6b Threatened,3500.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,10.0,0.0,
1171,kry,krz,Kryz,Eurasia,AZ,41.0833333333,48.0,Nakh-Daghestanian,Lezgic,Azerbaijan,AZE,6b Threatened,10000.0,0.751,10127874.0,POINT (47.7 40.3),1,47.7,40.3,49.0,0.0,
1172,kee,ksa,Keresan (Santa Ana),North America,US,35.4166666667,-106.666666667,Keresan,Keresan,United States of America,USA,6b Threatened,6680.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,55.0,0.0,
1173,ses,kse,Koyraboro Senni,Africa,ML NE,16.0,0.0,Songhay,Songhay,Mali,MLI,5 Developing,430000.0,0.427,18541980.0,POINT (-4 17),1,-4.0,17.0,95.0,1.0,
1174,ksw,ksg,Karen (Sgaw),Eurasia,MM,18.0,97.0,Sino-Tibetan,Karen,"['Myanmar', 'Thailand']","['MMR', 'THA']",3 Wider Communication,4000000.0,"[0.578, 0.755]","[53370609.0, 65931550.0]","[<shapely.geometry.point.Point object at 0x7f53a5c5efd0>, <shapely.geometry.point.Point object at 0x7f53a5c5ee80>]",2,"[96.0, 101.0]","[22.0, 14.0]",40.0,1.0,
1175,kju,ksh,Kashaya,North America,US,38.6666666667,-123.333333333,Hokan,Pomoan,United States of America,USA,8a Moribund,45.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,90.0,0.0,
1176,puo,ksi,Ksingmul,Eurasia,VN LA,21.0833333333,104.0,Austro-Asiatic,Khmuic,Vietnam,VNM,6a Vigorous,33170.0,0.694,94660000.0,POINT (108 16),1,108.0,16.0,67.0,1.0,
1177,xsm,ksm,Kasem,Africa,BF,11.25,-1.25,Niger-Congo,Southern-Central Gur,"['Ghana', 'Burkina Faso']","['GHA', 'BFA']",5 Developing,232600.0,"[0.592, 0.423]","[26908262.0, 19193382.0]","[<shapely.geometry.point.Point object at 0x7f53a1f02250>, <shapely.geometry.point.Point object at 0x7f53a1f028e0>]",2,"[-0.5, -2.066667]","[8.0, 12.266667]",296.0,1.0,
1178,syo,ksn,Kasong,Eurasia,TH,12.75,102.116666667,Austro-Asiatic,Pearic,Cambodia,KHM,8a Moribund,300.0,0.582,16005373.0,POINT (105 12.6),1,105.0,12.6,67.0,0.0,
1179,kia,ksp,Kosop,Africa,TD,9.91666666667,15.9166666667,Niger-Congo,Kim,Chad,TCD,5 Developing,15400.0,0.404,15477751.0,POINT (19.4 15.466667),1,19.4,15.466667,250.0,1.0,
1180,kje,ksr,Kisar,Papunesia,ID,-8.08333333333,127.116666667,Austronesian,Central Malayo-Polynesian,Indonesia,IDN,5 Developing,20000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,186.0,1.0,
1181,kss,kss,Kisi (Southern),Africa,GN LR,8.5,-10.25,Niger-Congo,Mel,"['Liberia', 'Sierra Leone']","['LBR', 'SLE']",5 Developing,318000.0,"[0.435, 0.419]","[4731906.0, 7557212.0]","[<shapely.geometry.point.Point object at 0x7f53a2085250>, <shapely.geometry.point.Point object at 0x7f53a20850a0>]",2,"[-9.75, -12.1]","[6.533333, 8.5]",92.0,1.0,
1182,csb,ksu,Kashubian,Eurasia,PL,54.0,18.0,Indo-European,Slavic,"['Canada', 'United States of America', 'Poland']","['CAN', 'USA', 'POL']",8a Moribund,108000.0,"[0.926, 0.92, 0.843]","[37894799.0, 331449281.0, 38382576.0]","[<shapely.geometry.point.Point object at 0x7f53a2085070>, <shapely.geometry.point.Point object at 0x7f53a2077280>, <shapely.geometry.point.Point object at 0x7f53a20774f0>]",3,"[-109.0, -98.5795, 19.0]","[56.0, 39.828175, 52.0]",24.0,0.0,
1183,csb,svc,Slovincian,Eurasia,PL,54.0,16.0,Indo-European,Slavic,"['Canada', 'United States of America', 'Poland']","['CAN', 'USA', 'POL']",8a Moribund,108000.0,"[0.926, 0.92, 0.843]","[37894799.0, 331449281.0, 38382576.0]","[<shapely.geometry.point.Point object at 0x7f53a2077790>, <shapely.geometry.point.Point object at 0x7f53a2077cd0>, <shapely.geometry.point.Point object at 0x7f53a2077be0>]",3,"[-109.0, -98.5795, 19.0]","[56.0, 39.828175, 52.0]",24.0,0.0,
1184,kqi,kta,Koita,Papunesia,PG,-9.33333333333,147.083333333,Trans-New Guinea,Koiarian,Papua New Guinea,PNG,6b Threatened,3000.0,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,315.0,0.0,
1185,ktu,ktb,Kituba,Africa,CD,-5.0,17.5,other,Creoles and Pidgins,"['Republic of the Congo', 'Democratic Republic of the Congo']","['COG', 'COD']",2 Provincial,5000000.0,"[0.606, 0.457]","[5260750.0, 86790567.0]","[<shapely.geometry.point.Point object at 0x7f53a2077190>, <shapely.geometry.point.Point object at 0x7f53a2077910>]",2,"[15.383330555, 23.656]","[-0.75, -2.88]",129.0,1.0,
1186,kcv,kte,Kete,Africa,CD,-7.0,22.8333333333,Niger-Congo,Bantoid,Democratic Republic of the Congo,COD,6a Vigorous,8400.0,0.457,86790567.0,POINT (23.656 -2.88),1,23.656,-2.88,92.0,1.0,
1187,gwi,kth,Kutchin,North America,CA US,67.0,-146.0,Na-Dene,Athapaskan,"['Canada', 'United States of America']","['CAN', 'USA']",7 Shifting,670.0,"[0.926, 0.92]","[37894799.0, 331449281.0]","[<shapely.geometry.point.Point object at 0x7f53a20772e0>, <shapely.geometry.point.Point object at 0x7f53a2077ee0>]",2,"[-109.0, -98.5795]","[56.0, 39.828175]",10.0,0.0,
1188,yon,kti,"Kati (in West Papua, Indonesia)",Papunesia,ID,-5.75,140.916666667,Trans-New Guinea,Ok,"['Indonesia', 'Papua New Guinea']","['IDN', 'PNG']",5 Developing,20000.0,"[0.694, 0.555]","[270625568.0, 8935000.0]","[<shapely.geometry.point.Point object at 0x7f53a2077f10>, <shapely.geometry.point.Point object at 0x7f53a2077e20>]",2,"[118.0, 147.0]","[-2.0, -6.3]",0.0,1.0,
1189,aal,ktk,Kotoko,Africa,CF,11.3333333333,15.3333333333,Afro-Asiatic,Biu-Mandara,"['Nigeria', 'Cameroon']","['NGA', 'CMR']",6b Threatened,5000.0,"[0.532, 0.556]","[190886311.0, 24053727.0]","[<shapely.geometry.point.Point object at 0x7f53a2077f70>, <shapely.geometry.point.Point object at 0x7f53a20779d0>]",2,"[8.0, 12.0]","[9.0, 7.0]",421.0,0.0,
1190,kcr,ktl,Katla,Africa,SD,11.8333333333,29.3333333333,Kordofanian,Katla-Tima,Sudan,SDN,6b Threatened,25000.0,0.502,40533330.0,POINT (32 15),1,32.0,15.0,127.0,0.0,
1191,xte,ktn,Ketengban,Papunesia,ID,-4.5,140.5,Trans-New Guinea,Mek,Indonesia,IDN,5 Developing,9970.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,349.0,1.0,
1192,ktw,kto,Kato,North America,US,39.6666666667,-123.666666667,Na-Dene,Athapaskan,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,94.0,0.0,
1193,zlm,ktp,Ketapang,Eurasia,ID,-1.86666666667,110.0,Austronesian,Malayo-Sumbawan,"['Indonesia', 'Singapore', 'Malaysia']","['IDN', 'SGP', 'MYS']",3 Wider Communication,19178180.0,"[0.694, 0.932, 0.802]","[270625568.0, 5888926.0, 31624264.0]","[<shapely.geometry.point.Point object at 0x7f53a20776d0>, <shapely.geometry.point.Point object at 0x7f53a20778b0>, <shapely.geometry.point.Point object at 0x7f53a2077670>]",3,"[118.0, 103.8, 108.0]","[-2.0, 1.3, 3.0]",29.0,1.0,
1194,zlm,myk,Malay (Kuala Lumpur),Eurasia,MY,3.16666666667,101.7,Austronesian,Malayo-Sumbawan,"['Indonesia', 'Singapore', 'Malaysia']","['IDN', 'SGP', 'MYS']",3 Wider Communication,19178180.0,"[0.694, 0.932, 0.802]","[270625568.0, 5888926.0, 31624264.0]","[<shapely.geometry.point.Point object at 0x7f53a20778e0>, <shapely.geometry.point.Point object at 0x7f53a2077b50>, <shapely.geometry.point.Point object at 0x7f53a20779a0>]",3,"[118.0, 103.8, 108.0]","[-2.0, 1.3, 3.0]",29.0,1.0,
1195,kca,kty,Khanty,Eurasia,RU,65.0,65.0,Uralic,Ugric,Russia,RUS,6b Threatened,9584.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,3.0,0.0,
1196,bsh,ktz,Kati (in Afghanistan),Eurasia,PK AF,35.5,70.0,Indo-European,Nuristani,"['Pakistan', 'Afghanistan']","['PAK', 'AFG']",6a Vigorous,24200.0,"[0.562, 0.498]","[216565318.0, 36643815.0]","[<shapely.geometry.point.Point object at 0x7f53a20771f0>, <shapely.geometry.point.Point object at 0x7f53a20770a0>]",2,"[71.0, 66.0]","[30.0, 34.0]",12.0,1.0,
