,ISO,WALS_ID,Name,Macroarea,Country_ID,Latitude,Longitude,Family,Genus,senas,Status_X_L,wiki_country,countryISO,Status,num_speakers,HDI,country_population,Country_coord,cant_paises,Country_lat,Country_long,nearest
2340,vnm,vnm,Vinmavis,Papunesia,VU,-16.1666666667,167.416666667,Austronesian,Oceanic,0,L,Vanuatu,VUT,6b Threatened,,0.603,276244.0,POINT (168.016669444 -16.633330555),1,168.016669444,-16.633330555,68.0
2341,vot,vot,Votic,Eurasia,RU,59.5,30.0,Uralic,Finnic,0,L,Russia,RUS,8b Nearly Extinct,62.0,0.816,146804372.0,POINT (94.25 66.416666666),1,94.25,66.416666666,10.0
2342,waq,wag,Wagiman,Australia,AU,-14.0,131.25,,,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,155.0
2343,waw,wai,Wai Wai,South America,GY BR,1.0,-59.0,Cariban,Cariban,0,L,"['Brazil', 'Suriname', 'Guyana']","['BRA', 'SUR', 'GUY']",5 Developing,,"[0.754, 0.72, 0.654]","[210147125.0, 563402.0, 777859.0]","[<shapely.geometry.point.Point object at 0x7f72c03bab80>, <shapely.geometry.point.Point object at 0x7f72c03babe0>, <shapely.geometry.point.Point object at 0x7f72c03bac40>]",3,"[-53.0, -56.0, -59.316667]","[-14.0, 4.0, 5.733333]",13.0
2344,wbl,wak,Wakhi,Eurasia,PK AF TJ,36.5,72.0,Indo-European,Iranian,0,L,"[""People's Republic of China"", 'Pakistan', 'Tajikistan', 'Afghanistan']","['CHN', 'PAK', 'TJK', 'AFG']",6a Vigorous,30000.0,"[0.752, 0.562, 0.65, 0.498]","[1409517397.0, 1443497378.0, 216565318.0, 8921343.0, 36643815.0]","[<shapely.geometry.point.Point object at 0x7f72c03baca0>, <shapely.geometry.point.Point object at 0x7f72c03bad00>, <shapely.geometry.point.Point object at 0x7f72c03bad60>, <shapely.geometry.point.Point object at 0x7f72c03badc0>]",4,"[103.451944444, 71.0, 71.366667, 66.0]","[35.844722222, 30.0, 38.583333, 34.0]",33.0
2345,van,wal,Walman,Papunesia,PG,-3.21666666667,142.5,Torricelli,Wapei-Palei,0,L,Papua New Guinea,PNG,7 Shifting,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,321.0
2346,wmb,wam,Wambaya,Australia,AU,-18.6666666667,135.75,Mirndi,Wambayan,0,L,Australia,AUS,8a Moribund,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,124.0
2347,xwk,wan,Wangkumara,Australia,AU,-27.3333333333,143.0,Pama-Nyungan,Central Pama-Nyungan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,47.0
2348,auc,wao,Waorani,South America,EC,-1.0,-76.5,,,0,L,Ecuador,ECU,6b Threatened,1650.0,0.746,16624858.0,POINT (-78 -1),1,-78.0,-1.0,76.0
2349,wao,wap,Wappo,North America,US,38.5,-122.5,Wappo-Yukian,Wappo,0,L,United States of America,USA,9 Dormant,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,93.0
2350,pav,war,Wari',South America,BR,-11.3333333333,-65.0,Chapacura-Wanham,Chapacura-Wanham,0,L,Brazil,BRA,6a Vigorous,1930.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,72.0
2351,was,was,Washo,North America,US,39.25,-120.0,,,0,L,United States of America,USA,8b Nearly Extinct,20.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,98.0
2352,wbv,wat,Watjarri,Australia,AU,-26.0,117.5,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,32.0
2353,noa,wau,Waunana,South America,CO PA,4.0,-77.0,Choco,Choco,0,L,Colombia,COL,5 Developing,,0.747,49065615.0,POINT (-74 4),1,-74.0,4.0,66.0
2354,oym,way,Wayampi,South America,BR,1.0,-52.0,Tupian,Tupi-Guaraní,0,L,"['Brazil', 'French Guiana']","['BRA', 'GUF']",5 Developing,,0.754,"[210147125.0, 276128.0]","[<shapely.geometry.point.Point object at 0x7f72c03bc1c0>, <shapely.geometry.point.Point object at 0x7f72c03bc220>]",2,"[-53.0, -52.99994]","[-14.0, 3.99886]",1.0
2355,wms,wbn,Wambon,Papunesia,ID,-5.5,140.416666667,Trans-New Guinea,Awju-Dumut,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,358.0
2356,wbt,wbt,Wanman,Australia,AU,-22.0,123.0,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,67.0
2357,mzh,wch,Wichí,South America,BO AR,-22.5,-62.5833333333,Matacoan,Matacoan,0,L,Argentina,ARG,6b Threatened,,0.825,44938712.0,POINT (-64 -34),1,-64.0,-34.0,39.0
2358,cym,wec,Welsh (Colloquial),Eurasia,GB,52.75,-3.5833,Indo-European,Celtic,0,L,"['United Kingdom', 'Argentina']","['GBR', 'ARG']",2 Provincial,724000.0,"[0.922, 0.825]","[66022273.0, 44938712.0]","[<shapely.geometry.point.Point object at 0x7f72c03bc3a0>, <shapely.geometry.point.Point object at 0x7f72c03bc400>]",2,"[-2.0, -64.0]","[54.6, -34.0]",9.0
2359,cym,wel,Welsh,Eurasia,GB,52.0,-3.0,Indo-European,Celtic,0,L,"['United Kingdom', 'Argentina']","['GBR', 'ARG']",2 Provincial,724000.0,"[0.922, 0.825]","[66022273.0, 44938712.0]","[<shapely.geometry.point.Point object at 0x7f72c03bc460>, <shapely.geometry.point.Point object at 0x7f72c03bc4c0>]",2,"[-2.0, -64.0]","[54.6, -34.0]",9.0
2360,wed,wed,Wedau,Papunesia,PG,-10.1666666667,150.166666667,Austronesian,Oceanic,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,281.0
2361,xww,wem,Wembawemba,Australia,AU,-35.3333333333,144.0,Pama-Nyungan,Southeastern Pama-Nyungan,0,L,Australia,AUS,9 Dormant,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,29.0
2362,wer,wer,Weri,Papunesia,PG,-7.75,146.916666667,Trans-New Guinea,Goilalan,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,323.0
2363,lex,wet,Wetan,Papunesia,ID,-8.16666666667,128.0,Austronesian,Central Malayo-Polynesian,0,L,Indonesia,IDN,5 Developing,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,195.0
2364,wgg,wgg,Wangkangurru,Australia,AU,-27.0,137.0,Pama-Nyungan,Central Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,50.0
2365,wbk,wgl,Waigali,Eurasia,AF,35.0,71.25,Indo-European,Nuristani,0,L,Afghanistan,AFG,6a Vigorous,11500.0,0.498,36643815.0,POINT (66 34),1,66.0,34.0,33.0
2366,wrg,wgu,Warrongo,Australia,AU,-18.0,145.0,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,9 Dormant,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,108.0
2367,wic,wic,Wichita,North America,US,33.3333333333,-97.3333333333,Caddoan,Caddoan,0,L,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,43.0
2368,yok,wik,Wikchamni,North America,US,36.4166666667,-119.083333333,Penutian,Yokuts,0,L,United States of America,USA,8a Moribund,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,95.0
2369,yok,yok,Yokuts (Yaudanchi),North America,US,36.0833333333,-119.083333333,Penutian,Yokuts,0,L,United States of America,USA,8a Moribund,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,93.0
2370,yok,ywl,Yawelmani,North America,US,35.4166666667,-119.0,Penutian,Yokuts,0,L,United States of America,USA,8a Moribund,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,90.0
2371,wnw,win,Wintu,North America,US,41.0,-122.5,Penutian,Wintuan,0,X,United States of America,USA,10 Extinct,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,101.0
2372,wgu,wir,Wirangu,Australia,AU,-32.0,134.0,Pama-Nyungan,Central Pama-Nyungan,0,L,Australia,AUS,9 Dormant,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,23.0
2373,wiy,wiy,Wiyot,North America,US,40.8333333333,-124.166666667,Algic,Wiyot,0,L,United States of America,USA,9 Dormant,0.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,96.0
2374,wkw,wkw,Wagawaga,Australia,AU,-26.5,152.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,L,Australia,AUS,9 Dormant,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,29.0
2375,wol,wlf,Wolof,Africa,GM SN,15.25,-16.0,Niger-Congo,Wolof,0,L,"['The Gambia', 'Mauritania', 'Senegal']","['GMB', 'MRT', 'SEN']",4 Educational,3700000.0,"[0.46, 0.52, 0.505]","[2100568.0, 4420184.0, 15850567.0]","[<shapely.geometry.point.Point object at 0x7f72c03bcac0>, <shapely.geometry.point.Point object at 0x7f72c03bcb20>, <shapely.geometry.point.Point object at 0x7f72c03bcb80>]",3,"[-15.5, -11.0, -14.283333]","[13.5, 21.0, 14.366667]",131.0
2376,wls,wll,Wallisian,Papunesia,WF,-13.3,-176.2,Austronesian,Oceanic,0,L,Wallis,,5 Developing,,,,POINT (-176.202335 -13.294173),1,-176.202335,-13.294173,4.0
2377,wmt,wlm,Walmatjari,Australia,AU,-19.5,125.75,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,7 Shifting,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,95.0
2378,wlo,wlo,Wolio,Papunesia,ID,-5.5,122.75,Austronesian,Celebic,0,L,Indonesia,IDN,6b Threatened,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,138.0
2379,wrb,wlw,Warluwara,Australia,AU,-22.0,138.5,Pama-Nyungan,Western Pama-Nyungan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,114.0
2380,wal,wly,Wolaytta,Africa,ET,6.83333333333,37.75,Afro-Asiatic,North Omotic,0,L,Ethiopia,ETH,3 Wider Communication,1500000.0,0.463,104957438.0,POINT (40 9),1,40.0,9.0,119.0
2381,mqs,wma,West Makian,Papunesia,ID,0.5,127.583333333,West Papuan,North Halmaheran,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,181.0
2382,wme,wme,Wambule,Eurasia,NP,29.25,85.9166666667,Sino-Tibetan,Mahakiranti,0,L,Nepal,NPL,5 Developing,,0.574,30327877.0,POINT (84 28),1,84.0,28.0,107.0
2383,wem,wmn,Wéménugbé,Africa,BJ,6.66666666667,2.5,Niger-Congo,Kwa,0,L,Benin,BEN,6a Vigorous,,0.515,11175692.0,POINT (2.183333333 8.833333333000001),1,2.183333333,8.833333333,170.0
2384,wim,wmu,Wik Munkan,Australia,AU,-13.9166666667,141.75,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,6b Threatened,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,260.0
2385,wig,wn,Wik Ngathana,Australia,AU,-13.9166666667,141.5,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,261.0
2386,wan,wna,Wan,Africa,CI,7.83333333333,-5.86666666667,Mande,Eastern Mande,0,L,Ivory Coast,CIV,6a Vigorous,,0.492,24294750.0,POINT (-6 8),1,-6.0,8.0,69.0
2387,win,wnb,Winnebago,North America,US,43.5,-88.5,Siouan,Core Siouan,0,L,United States of America,USA,8a Moribund,,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,21.0
2388,wnc,wnt,Wantoat,Papunesia,PG,-6.16666666667,146.5,Trans-New Guinea,Finisterre-Huon,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,314.0
2389,wob,wob,Wobe,Africa,CI,7.41666666667,-7.33333333333,Niger-Congo,Kru,0,L,Ivory Coast,CIV,5 Developing,,0.492,24294750.0,POINT (-6 8),1,-6.0,8.0,71.0
2390,wog,wog,Wogamusin,Papunesia,PG,-4.25,142.333333333,Sepik,Upper Sepik,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,330.0
2391,woi,woi,Woisika,Papunesia,ID,-8.25,124.833333333,Timor-Alor-Pantar,Greater Alor,0,L,Indonesia,IDN,6a Vigorous,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,163.0
2392,woe,wol,Woleaian,Papunesia,FM,7.33333333333,143.833333333,Austronesian,Oceanic,0,L,Federated States of Micronesia,FSM,6a Vigorous,,0.627,105544.0,POINT (158.183333333 6.916666666),1,158.183333333,6.916666666,94.0
2393,wmx,wom,Womo,Papunesia,PG,-2.91666666667,141.833333333,Skou,Serra Hills,0,L,Papua New Guinea,PNG,6b Threatened,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,320.0
2394,wro,wor,Worora,Australia,AU,-15.6666666667,124.666666667,Worrorran,Worrorran,0,L,Australia,AUS,8b Nearly Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,113.0
2395,wap,wps,Wapishana,South America,GY BR,2.66666666667,-60.0,Arawakan,Wapishanan,0,L,"['Brazil', 'Guyana']","['BRA', 'GUY']",6b Threatened,,"[0.754, 0.654]","[210147125.0, 777859.0]","[<shapely.geometry.point.Point object at 0x7f72c03c1340>, <shapely.geometry.point.Point object at 0x7f72c03c13a0>]",2,"[-53.0, -59.316667]","[-14.0, 5.733333]",12.0
2396,wba,wra,Warao,South America,VR,9.33333333333,-61.6666666667,,,0,L,"['Venezuela', 'Guyana']","['VEN', 'GUY']",6a Vigorous,32800.0,"[0.761, 0.654]","[28515829.0, 777859.0]","[<shapely.geometry.point.Point object at 0x7f72c03c1400>, <shapely.geometry.point.Point object at 0x7f72c03c1460>]",2,"[-67.0, -59.316667]","[8.0, 5.733333]",30.0
2397,wrr,wrd,Wardaman,Australia,AU,-15.5,131.0,Yangmanic,Yangmanic,0,L,Australia,AUS,8a Moribund,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,143.0
2398,wgy,wrg,Warrgamay,Australia,AU,-18.5833333333,146.083333333,Pama-Nyungan,Northern Pama-Nyungan,0,L,Australia,AUS,9 Dormant,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,95.0
2399,gae,wrk,Warekena,South America,CO BR VR,1.5,-67.5,Arawakan,Alto-Orinoco,0,L,"['Brazil', 'Venezuela']","['BRA', 'VEN']",8a Moribund,,"[0.754, 0.761]","[210147125.0, 28515829.0]","[<shapely.geometry.point.Point object at 0x7f72c03c1580>, <shapely.geometry.point.Point object at 0x7f72c03c15e0>]",2,"[-53.0, -67.0]","[-14.0, 8.0]",18.0
2400,wbp,wrl,Warlpiri,Australia,AU,-20.0,132.333333333,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,5 Developing,2507.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,114.0
2401,wsa,wrm,Warembori,Papunesia,ID,-1.66666666667,137.583333333,Austronesian,South Halmahera - West New Guinea,0,L,Indonesia,IDN,7 Shifting,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,325.0
2402,wnd,wrn,Warndarang,Australia,AU,-14.4166666667,135.583333333,Mangarrayi-Maran,Warndarang,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,202.0
2403,wrp,wrp,Waropen,Papunesia,ID,-2.33333333333,136.583333333,Austronesian,South Halmahera - West New Guinea,0,L,Indonesia,IDN,7 Shifting,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,309.0
2404,wrs,wrs,Waris,Papunesia,ID PG,-3.16666666667,141.0,Border,Border,0,L,"['Indonesia', 'Papua New Guinea']","['IDN', 'PNG']",4 Educational,,"[0.694, 0.555]","[270625568.0, 8935000.0]","[<shapely.geometry.point.Point object at 0x7f72c03c17c0>, <shapely.geometry.point.Point object at 0x7f72c03c1820>]",2,"[118.0, 147.0]","[-2.0, -6.3]",0.0
2405,wrm,wru,Warumungu,Australia,AU,-19.5,134.5,Pama-Nyungan,Western Pama-Nyungan,0,L,Australia,AUS,7 Shifting,200.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,118.0
2406,wwr,wrw,Warrwa,Australia,AU,-17.5,123.5,Nyulnyulan,Nyulnyulan,0,X,Australia,AUS,10 Extinct,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,94.0
2407,wrz,wry,Waray (in Australia),Australia,AU,-13.1666666667,131.25,Gunwinyguan,Warayic,0,X,Australia,AUS,10 Extinct,0.0,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,171.0
2408,wsk,wsk,Waskia,Papunesia,PG,-4.5,146.0,Trans-New Guinea,Madang,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,316.0
2409,wax,wtm,Watam,Papunesia,PG,-3.91666666667,144.5,Lower Sepik-Ramu,Lower Ramu,0,L,Papua New Guinea,PNG,6a Vigorous,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,313.0
2410,wuu,wuc,Wu,Eurasia,CN,31.6666666667,119.916666667,Sino-Tibetan,Chinese,0,L,People's Republic of China,CHN,5 Developing,80700000.0,0.752,"[1409517397.0, 1443497378.0]",POINT (103.451944444 35.844722222),1,103.451944444,35.844722222,39.0
2411,wau,wur,Waurá,South America,BR,-13.0,-53.0,Arawakan,Central Arawakan,0,L,Brazil,BRA,5 Developing,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,37.0
2412,wwa,wwa,Waama,Africa,BJ,10.5833333333,1.66666666667,Niger-Congo,Northern-Central Gur,0,L,Benin,BEN,5 Developing,,0.515,11175692.0,POINT (2.183333333 8.833333333000001),1,2.183333333,8.833333333,166.0
2413,wyi,wwr,Woiwurrung,Australia,AU,-37.5,145.5,Pama-Nyungan,Southeastern Pama-Nyungan,0,L,Australia,AUS,9 Dormant,,0.939,24511800.0,POINT (137 -28),1,137.0,-28.0,24.0
2414,war,wwy,Waray-Waray,Papunesia,PH,12.0,125.0,Austronesian,Greater Central Philippine,0,L,Philippines,PHL,3 Wider Communication,3100000.0,0.699,100981437.0,POINT (123 12),1,123.0,12.0,115.0
2415,wya,wya,Wyandot,North America,CA,44.3333333333,-77.5,Iroquoian,Northern Iroquoian,0,L,"['Canada', 'United States of America']","['CAN', 'USA']",9 Reawakening,,"[0.926, 0.92]","[37894799.0, 331449281.0]","[<shapely.geometry.point.Point object at 0x7f72c03c1c40>, <shapely.geometry.point.Point object at 0x7f72c03c1ca0>]",2,"[-109.0, -98.5795]","[56.0, 39.828175]",10.0
2416,way,wyn,Wayana,South America,GF SR BR,3.25,-54.1666666667,Cariban,Cariban,0,L,"['Brazil', 'Suriname', 'French Guiana']","['BRA', 'SUR', 'GUF']",5 Developing,,"[0.754, 0.72]","[210147125.0, 563402.0, 276128.0]","[<shapely.geometry.point.Point object at 0x7f72c03c1d00>, <shapely.geometry.point.Point object at 0x7f72c03c1d60>, <shapely.geometry.point.Point object at 0x7f72c03c1dc0>]",3,"[-53.0, -56.0, -52.99994]","[-14.0, 4.0, 3.99886]",2.0
2417,xam,xam,/Xam,Africa,ZA,-31.0,21.0,Tu,Tu,0,X,South Africa,ZAF,10 Extinct,,0.699,59622350.0,POINT (24 -29),1,24.0,-29.0,4.0
2418,ane,xar,Xârâcùù,Papunesia,NC,-21.6666666667,166.0,Austronesian,Oceanic,0,L,New Caledonia,NCL,6a Vigorous,,,278500.0,POINT (165.3 -21.25),1,165.3,-21.25,38.0
2419,kao,xas,Xasonga,Africa,ML SN,14.25,-10.5,Mande,Western Mande,0,L,Mali,MLI,5 Developing,,0.427,18541980.0,POINT (-4 17),1,-4.0,17.0,59.0
2420,xav,xav,Xavánte,South America,BR,-15.0,-52.5,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,4 Educational,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,36.0
2421,xbi,xbi,Kombio,Papunesia,PG,-3.5,142.75,Torricelli,Kombio-Arapesh,0,L,Papua New Guinea,PNG,7 Shifting,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,321.0
2422,xer,xer,Xerénte,South America,BR,-10.0,-48.1666666667,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,5 Developing,,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,26.0
2423,xho,xho,Xhosa,Africa,ZA,-32.0,27.0,Niger-Congo,Bantoid,0,L,"['South Africa', 'Zimbabwe', 'Lesotho']","['ZAF', 'ZWE', 'LSO']",1 National,11000000.0,"[0.699, 0.535, 0.52]","[59622350.0, 16529904.0, 2233339.0]","[<shapely.geometry.point.Point object at 0x7f72c03c30a0>, <shapely.geometry.point.Point object at 0x7f72c03c3100>, <shapely.geometry.point.Point object at 0x7f72c03c3160>]",3,"[24.0, 30.0, 28.25]","[-29.0, -19.0, -29.55]",2.0
2424,xns,xns,Kanashi,Eurasia,IN,32.0833333333,77.25,Sino-Tibetan,Bodic,0,L,India,IND,6b Threatened,1400.0,0.64,1326093247.0,POINT (83 22.8),1,83.0,22.8,65.0
2425,xok,xok,Xokleng,South America,BR,-24.5,-50.0,Macro-Ge,Ge-Kaingang,0,L,Brazil,BRA,8a Moribund,760.0,0.754,210147125.0,POINT (-53 -14),1,-53.0,-14.0,14.0
2426,nmn,xoo,!Xóõ,Africa,BW,-24.0,21.5,Tu,Tu,0,L,"['Botswana', 'Namibia']","['BWA', 'NAM']",6b Threatened,4200.0,"[0.717, 0.647]","[2291661.0, 2533794.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3280>, <shapely.geometry.point.Point object at 0x7f72c03c32e0>]",2,"[23.7, 17.0]","[-22.2, -23.0]",10.0
2427,knw,xun,!Xun (Ekoka),Africa,AO NA,-19.6666666667,18.0,Kxa,Ju-Kung,0,L,"['Botswana', 'Namibia']","['BWA', 'NAM']",6a Vigorous,,"[0.717, 0.647]","[2291661.0, 2533794.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3340>, <shapely.geometry.point.Point object at 0x7f72c03c33a0>]",2,"[23.7, 17.0]","[-22.2, -23.0]",10.0
2428,yad,yag,Yagua,South America,PE,-3.5,-72.0,Peba-Yaguan,Peba-Yaguan,0,L,Peru,PER,6b Threatened,,0.75,29381884.0,POINT (-76 -9.4),1,-76.0,-9.4,96.0
2429,yag,yah,Yahgan,South America,CL,-55.0,-68.0,Yámana,Yámana,0,L,"['Chile', 'Argentina']","['CHL', 'ARG']",8b Nearly Extinct,1.0,"[0.832, 0.825]","[18054726.0, 44938712.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3460>, <shapely.geometry.point.Point object at 0x7f72c03c34c0>]",2,"[-71.0, -64.0]","[-33.0, -34.0]",0.0
2430,yaf,yak,Yaka,Africa,AO CD,-7.0,17.5,Niger-Congo,Bantoid,0,L,"['Angola', 'Democratic Republic of the Congo']","['AGO', 'COD']",6a Vigorous,,"[0.581, 0.457]","[29784193.0, 86790567.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3520>, <shapely.geometry.point.Point object at 0x7f72c03c3580>]",2,"[17.35, 23.656]","[-12.35, -2.88]",64.0
2431,kkl,yal,Yale (Kosarek),Papunesia,ID,-4.08333333333,139.5,Trans-New Guinea,Mek,0,L,Indonesia,IDN,5 Developing,,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,348.0
2432,yaa,yam,Yaminahua,South America,BR PE,-8.0,-73.0,Panoan,Panoan,0,L,"['Brazil', 'Peru', 'Bolivia']","['BRA', 'PER', 'BOL']",5 Developing,,"[0.754, 0.75, 0.693]","[210147125.0, 29381884.0, 11051600.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3640>, <shapely.geometry.point.Point object at 0x7f72c03c36a0>, <shapely.geometry.point.Point object at 0x7f72c03c3700>]",3,"[-53.0, -76.0, -64.991228611]","[-14.0, -9.4, -17.056869611]",0.0
2433,yao,yao,Yao (in Malawi),Africa,MZ MW,-14.5,35.5,Niger-Congo,Bantoid,0,L,"['Malawi', 'Mozambique']","['MWI', 'MOZ']",5 Developing,,"[0.477, 0.437]","[18622104.0, 29668834.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3760>, <shapely.geometry.point.Point object at 0x7f72c03c37c0>]",2,"[34.0, 35.0]","[-13.0, -19.0]",27.0
2434,yap,yap,Yapese,Papunesia,FM,9.58333333333,138.166666667,Austronesian,Yapese,0,L,Federated States of Micronesia,FSM,2 Provincial,,0.627,105544.0,POINT (158.183333333 6.916666666),1,158.183333333,6.916666666,132.0
2435,yaq,yaq,Yaqui,North America,MX,27.5,-110.25,Uto-Aztecan,Cahita,0,L,Mexico,MEX,8a Moribund,,0.756,124777324.0,POINT (-102 23),1,-102.0,23.0,67.0
2436,yrb,yar,Yareba,Papunesia,PG,-9.5,148.5,Yareban,Yareban,0,L,Papua New Guinea,PNG,5 Developing,,0.555,8935000.0,POINT (147 -6.3),1,147.0,-6.3,303.0
2437,yva,yaw,Yawa,Papunesia,ID,-1.75,136.25,,,0,L,Indonesia,IDN,5 Developing,10000.0,0.694,270625568.0,POINT (118 -2),1,118.0,-2.0,305.0
2438,pcc,yay,Yay,Eurasia,VN,22.4166666667,104.75,Tai-Kadai,Kam-Tai,0,L,"[""People's Republic of China"", 'Vietnam']","['CHN', 'VNM']",6a Vigorous,2000000.0,"[0.752, 0.694]","[1409517397.0, 1443497378.0, 94660000.0]","[<shapely.geometry.point.Point object at 0x7f72c03c39a0>, <shapely.geometry.point.Point object at 0x7f72c03c3a00>]",2,"[103.451944444, 108.0]","[35.844722222, 16.0]",32.0
2439,yah,yaz,Yazgulyam,Eurasia,TJ,38.5,71.5,Indo-European,Iranian,0,L,Tajikistan,TJK,6b Threatened,4000.0,0.65,8921343.0,POINT (71.36666700000001 38.583333),1,71.366667,38.583333,30.0
2440,yam,yba,Yamba,Africa,CM,6.41666666667,11.0833333333,Niger-Congo,Bantoid,0,L,"['Cameroon', 'Nigeria']","['CMR', 'NGA']",5 Developing,,"[0.556, 0.532]","[24053727.0, 190886311.0]","[<shapely.geometry.point.Point object at 0x7f72c03c3af0>, <shapely.geometry.point.Point object at 0x7f72c03c3b50>]",2,"[12.0, 8.0]","[7.0, 9.0]",421.0
2441,ybi,ybi,Yamphu,Eurasia,NP,27.5833333333,87.3333333333,Sino-Tibetan,Mahakiranti,0,L,Nepal,NPL,6b Threatened,,0.574,30327877.0,POINT (84 28),1,84.0,28.0,114.0
2442,esu,ych,Yup'ik (Chevak),North America,US,61.5,-165.75,Eskimo-Aleut,Eskimo,0,L,United States of America,USA,6b Threatened,16900.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,11.0
2443,esu,ypk,Yup'ik (Central),North America,US,59.5,-160.0,Eskimo-Aleut,Eskimo,0,L,United States of America,USA,6b Threatened,16900.0,0.92,331449281.0,POINT (-98.5795 39.828175),1,-98.5795,39.828175,9.0
